# {"t_start": 1702366737.8647463, "env_id": "german-nr-v01"} 
r,l,t
99.001524,18,4805.113332
99.001524,18,4805.205942
99.001524,18,4805.276841
99.001524,18,4805.34881
99.001524,18,4805.418639
99.001524,18,4805.491666
99.001524,18,4805.714625
99.001524,18,4805.785103
99.001524,18,4805.856838
99.001524,18,4805.926923
99.001524,18,4805.99585
99.001524,18,4806.06644
99.001524,18,4806.136289
99.001524,18,4806.207434
99.001524,18,4806.285365
99.001524,18,4806.392617
99.001524,18,4806.45992
99.001524,18,4806.526051
99.001524,18,4806.591861
99.001524,18,4806.65846
99.001524,18,4806.741622
99.001524,18,4806.95095
99.001524,18,4807.031682
99.001524,18,4807.113566
99.001524,18,4807.178823
99.001524,18,4807.251698
99.001524,18,4807.326138
99.001524,18,4807.392473
99.001524,18,4807.472306
99.001524,18,4807.557049
99.001524,18,4807.62343
99.001524,18,4807.693645
99.001524,18,4807.759722
99.001524,18,4807.827647
99.001524,18,4807.906676
99.001524,18,4808.137411
99.001524,18,4808.205271
99.001524,18,4808.278929
99.001524,18,4808.354928
99.001524,18,4808.435998
99.001524,18,4808.520725
99.001524,18,4808.601465
99.001524,18,4808.66951
99.001524,18,4808.737157
99.001524,18,4808.82062
99.001524,18,4808.909509
99.001524,18,4808.995521
99.001524,18,4809.065845
99.001524,18,4809.133967
99.001524,18,4809.370223
99.001524,18,4809.443682
99.001524,18,4809.512716
99.001524,18,4809.599521
99.001524,18,4809.668114
99.001524,18,4809.739208
99.001524,18,4809.804437
99.001524,18,4809.873421
99.001524,18,4809.944496
99.001524,18,4810.031845
99.001524,18,4810.110909
99.001524,18,4810.18332
99.001524,18,4810.256209
99.001524,18,4810.324273
99.001524,18,4810.527098
99.001524,18,4810.594491
99.001524,18,4810.662688
99.001524,18,4810.731391
99.001524,18,4810.800753
99.001524,18,4810.871777
99.001524,18,4810.944474
99.001524,18,4811.010749
99.001524,18,4811.093826
99.001524,18,4811.173505
99.001524,18,4811.247012
99.001524,18,4811.314646
99.001524,18,4811.383856
99.001524,18,4811.450912
99.001524,18,4811.529495
99.001524,18,4811.733079
99.001524,18,4811.801752
99.001524,18,4811.876832
99.001524,18,4811.96021
99.001524,18,4812.030438
99.001524,18,4812.104108
99.001524,18,4812.189898
99.001524,18,4812.262921
99.001524,18,4812.33609
99.001524,18,4812.403368
99.001524,18,4812.470603
99.001524,18,4812.537289
99.001524,18,4812.616928
99.001524,18,4812.693422
99.001524,18,4812.910715
99.001524,18,4812.978819
99.001524,18,4813.053566
99.001524,18,4813.126418
99.001524,18,4813.193301
99.001524,18,4813.26128
99.001524,18,4813.331149
99.001524,18,4813.398664
99.001524,18,4813.466741
99.001524,18,4813.533567
99.001524,18,4813.600756
99.001524,18,4813.671167
99.001524,18,4813.742126
99.001524,18,4813.816354
99.001524,18,4814.044469
99.001524,18,4814.115749
99.001524,18,4814.183016
99.001524,18,4814.268672
99.001524,18,4814.335894
99.001524,18,4814.402146
99.001524,18,4814.471695
99.001524,18,4814.559523
99.001524,18,4814.64818
99.001524,18,4814.717301
99.001524,18,4814.787557
99.001524,18,4814.863099
99.001524,18,4814.935431
99.001524,18,4815.011229
99.001524,18,4815.220605
99.001524,18,4815.288838
99.001524,18,4815.355031
99.001524,18,4815.426861
99.001524,18,4815.495042
99.001524,18,4815.56224
99.001524,18,4815.628139
99.001524,18,4815.697086
99.001524,18,4815.784286
99.001524,18,4815.866362
99.001524,18,4815.942111
99.001524,18,4816.011385
99.001524,18,4816.078377
99.001524,18,4816.144982
99.001524,18,4816.358227
99.001524,18,4816.425776
99.001524,18,4816.492382
99.001524,18,4816.561236
99.001524,18,4816.634161
99.001524,18,4816.711436
99.001524,18,4816.788752
99.001524,18,4816.855497
99.001524,18,4816.921336
99.001524,18,4816.987949
99.001524,18,4817.0549
99.001524,18,4817.122219
99.001524,18,4817.189376
99.001524,18,4817.256333
99.001524,18,4817.322485
99.001524,18,4817.527004
99.001524,18,4817.596851
99.001524,18,4817.668726
99.001524,18,4817.746482
99.001524,18,4817.820537
99.001524,18,4817.887715
99.001524,18,4817.954524
99.001524,18,4818.020878
99.001524,18,4818.087148
99.001524,18,4818.153291
99.001524,18,4818.219779
99.001524,18,4818.28555
99.001524,18,4818.352324
99.001524,18,4818.418217
99.001524,18,4818.649348
99.001524,18,4818.717587
99.001524,18,4818.782913
99.001524,18,4818.849722
99.001524,18,4818.916087
99.001524,18,4818.982848
99.001524,18,4819.049519
99.001524,18,4819.116666
99.001524,18,4819.184208
99.001524,18,4819.252497
99.001524,18,4819.3264
99.001524,18,4819.401812
99.001524,18,4819.474404
99.001524,18,4819.552428
99.001524,18,4819.761477
99.001524,18,4819.828659
99.001524,18,4819.894722
99.001524,18,4819.961577
99.001524,18,4820.028226
99.001524,18,4820.096345
99.001524,18,4820.162251
99.001524,18,4820.232328
99.001524,18,4820.305889
99.001524,18,4820.376057
99.001524,18,4820.443029
99.001524,18,4820.512146
99.001524,18,4820.581746
99.001524,18,4820.648346
99.001524,18,4820.850405
99.001524,18,4820.915832
99.001524,18,4820.980374
99.001524,18,4821.045744
99.001524,18,4821.11285
99.001524,18,4821.179136
99.001524,18,4821.247146
99.001524,18,4821.316765
99.001524,18,4821.391718
99.001524,18,4821.467053
99.001524,18,4821.535578
99.001524,18,4821.604053
99.001524,18,4821.669588
99.001524,18,4821.736333
99.001524,18,4821.805139
99.001524,18,4822.016839
99.001524,18,4822.090767
99.001524,18,4822.159827
99.001524,18,4822.227775
99.001524,18,4822.293837
99.001524,18,4822.364976
99.001524,18,4822.434136
99.001524,18,4822.500318
99.001524,18,4822.567993
99.001524,18,4822.634736
99.001524,18,4822.700238
99.001524,18,4822.765836
99.001524,18,4822.832786
99.001524,18,4822.899818
99.001524,18,4823.102783
99.001524,18,4823.179358
99.001524,18,4823.255011
99.001524,18,4823.325891
99.001524,18,4823.393928
99.001524,18,4823.46081
99.001524,18,4823.539963
99.001524,18,4823.615487
99.001524,18,4823.682193
99.001524,18,4823.753529
99.001524,18,4823.826297
99.001524,18,4823.893582
99.001524,18,4823.960924
99.001524,18,4824.028229
99.001524,18,4824.23856
99.001524,18,4824.308759
99.001524,18,4824.37426
99.001524,18,4824.440577
99.001524,18,4824.507379
99.001524,18,4824.573721
99.001524,18,4824.641761
99.001524,18,4824.708546
99.001524,18,4824.774888
99.001524,18,4824.843531
99.001524,18,4824.914176
99.001524,18,4824.986847
99.001524,18,4825.059286
99.001524,18,4825.130273
99.001524,18,4825.336965
99.001524,18,4825.403276
99.001524,18,4825.469917
99.001524,18,4825.544318
99.001524,18,4825.617324
99.001524,18,4825.684152
99.001524,18,4825.749836
99.001524,18,4825.81697
99.001524,18,4825.882266
99.001524,18,4825.950728
99.001524,18,4826.021028
99.001524,18,4826.090909
99.001524,18,4826.158467
99.001524,18,4826.224028
99.001524,18,4826.425469
99.001524,18,4826.492247
99.001524,18,4826.560852
99.001524,18,4826.627462
99.001524,18,4826.694312
99.001524,18,4826.764071
99.001524,18,4826.8371
99.001524,18,4826.907096
99.001524,18,4826.977659
99.001524,18,4827.047953
99.001524,18,4827.11446
99.001524,18,4827.182954
99.001524,18,4827.253646
99.001524,18,4827.328584
99.001524,18,4827.396357
99.001524,18,4827.597311
99.001524,18,4827.663504
99.001524,18,4827.732212
99.001524,18,4827.796931
99.001524,18,4827.868994
99.001524,18,4827.942058
99.001524,18,4828.008321
99.001524,18,4828.074354
99.001524,18,4828.142509
99.001524,18,4828.207032
99.001524,18,4828.273226
99.001524,18,4828.339893
99.001524,18,4828.410983
99.001524,18,4828.478199
99.001524,18,4828.695545
99.001524,18,4828.76641
99.001524,18,4828.846823
99.001524,18,4828.92527
99.001524,18,4828.994053
99.001524,18,4829.067786
99.001524,18,4829.150776
99.001524,18,4829.22149
99.001524,18,4829.289804
99.001524,18,4829.358424
99.001524,18,4829.42645
89.001524,19,4829.496993
99.001524,18,4829.564401
99.001524,18,4829.632701
99.001524,18,4829.848256
99.001524,18,4829.915139
99.001524,18,4829.982591
99.001524,18,4830.050573
99.001524,18,4830.117662
99.001524,18,4830.185407
99.001524,18,4830.256156
99.001524,18,4830.32266
99.001524,18,4830.390675
99.001524,18,4830.462708
99.001524,18,4830.536253
99.001524,18,4830.606438
99.001524,18,4830.678661
99.001524,18,4830.749592
99.001524,18,4830.965247
99.001524,18,4831.031676
99.001524,18,4831.097973
99.001524,18,4831.165318
99.001524,18,4831.235066
99.001524,18,4831.303884
99.001524,18,4831.373716
99.001524,18,4831.446729
99.001524,18,4831.521116
99.001524,18,4831.600446
99.001524,18,4831.675581
99.001524,18,4831.743847
99.001524,18,4831.811031
99.001524,18,4831.897901
99.001524,18,4832.105873
99.001524,18,4832.171571
99.001524,18,4832.237862
99.001524,18,4832.304265
99.001524,18,4832.376341
99.001524,18,4832.448504
99.001524,18,4832.518161
99.001524,18,4832.592997
99.001524,18,4832.668412
99.001524,18,4832.737462
99.001524,18,4832.80425
99.001524,18,4832.870286
99.001524,18,4832.936445
99.001524,18,4833.002503
99.001524,18,4833.069454
99.001524,18,4833.273195
99.001524,18,4833.340899
99.001524,18,4833.407227
99.001524,18,4833.474923
99.001524,18,4833.546139
99.001524,18,4833.616266
99.001524,18,4833.683527
99.001524,18,4833.751416
99.001524,18,4833.81755
99.001524,18,4833.886232
99.001524,18,4833.955557
99.001524,18,4834.02317
99.001524,18,4834.096401
99.001524,18,4834.163347
99.001524,18,4834.376509
99.001524,18,4834.451756
99.001524,18,4834.529842
99.001524,18,4834.596562
99.001524,18,4834.662679
99.001524,18,4834.730506
99.001524,18,4834.796733
99.001524,18,4834.863012
99.001524,18,4834.92987
99.001524,18,4834.99633
99.001524,18,4835.062994
99.001524,18,4835.129141
99.001524,18,4835.195614
99.001524,18,4835.261764
99.001524,18,4835.508398
99.001524,18,4835.573196
99.001524,18,4835.638279
99.001524,18,4835.704855
99.001524,18,4835.77042
99.001524,18,4835.837961
99.001524,18,4835.904198
99.001524,18,4835.970672
99.001524,18,4836.043974
99.001524,18,4836.122815
99.001524,18,4836.214128
99.001524,18,4836.292166
99.001524,18,4836.363208
99.001524,18,4836.430403
99.001524,18,4836.629583
99.001524,18,4836.695009
99.001524,18,4836.760972
99.001524,18,4836.827946
99.001524,18,4836.894692
99.001524,18,4836.961987
99.001524,18,4837.027269
99.001524,18,4837.09417
99.001524,18,4837.162508
99.001524,18,4837.233576
99.001524,18,4837.301831
99.001524,18,4837.367829
99.001524,18,4837.433922
99.001524,18,4837.503181
99.001524,18,4837.56812
99.001524,18,4837.770753
99.001524,18,4837.846156
99.001524,18,4837.925062
99.001524,18,4838.000473
99.001524,18,4838.07073
99.001524,18,4838.146067
99.001524,18,4838.217817
99.001524,18,4838.285905
99.001524,18,4838.352172
99.001524,18,4838.419598
99.001524,18,4838.488263
99.001524,18,4838.555769
99.001524,18,4838.624988
99.001524,18,4838.693934
99.001524,18,4838.899056
99.001524,18,4838.966406
99.001524,18,4839.054409
99.001524,18,4839.126801
99.001524,18,4839.193911
99.001524,18,4839.260242
99.001524,18,4839.327088
99.001524,18,4839.394484
99.001524,18,4839.461981
99.001524,18,4839.528414
99.001524,18,4839.596474
99.001524,18,4839.678676
99.001524,18,4839.762119
99.001524,18,4839.839915
99.001524,18,4840.055253
99.001524,18,4840.123677
99.001524,18,4840.19063
99.001524,18,4840.258436
99.001524,18,4840.326926
99.001524,18,4840.397122
99.001524,18,4840.477333
99.001524,18,4840.55173
99.001524,18,4840.619154
99.001524,18,4840.686631
99.001524,18,4840.754462
99.001524,18,4840.82231
99.001524,18,4840.892262
99.001524,18,4840.962977
99.001524,18,4841.163619
99.001524,18,4841.234359
99.001524,18,4841.301936
99.001524,18,4841.369923
99.001524,18,4841.446433
99.001524,18,4841.526649
99.001524,18,4841.599138
99.001524,18,4841.666689
99.001524,18,4841.733949
99.001524,18,4841.80765
99.001524,18,4841.879737
99.001524,18,4841.945634
99.001524,18,4842.01546
99.001524,18,4842.087316
99.001524,18,4842.29234
99.001524,18,4842.359472
99.001524,18,4842.427212
99.001524,18,4842.495033
99.001524,18,4842.562261
99.001524,18,4842.630381
99.001524,18,4842.702753
99.001524,18,4842.77471
99.001524,18,4842.841217
99.001524,18,4842.906491
99.001524,18,4842.974682
99.001524,18,4843.04183
99.001524,18,4843.10936
99.001524,18,4843.183868
99.001524,18,4843.257645
99.001524,18,4843.470204
99.001524,18,4843.536348
99.001524,18,4843.606527
99.001524,18,4843.679585
99.001524,18,4843.752329
99.001524,18,4843.818705
99.001524,18,4843.890448
99.001524,18,4843.965389
99.001524,18,4844.040651
99.001524,18,4844.107868
99.001524,18,4844.176116
99.001524,18,4844.243579
99.001524,18,4844.310663
99.001524,18,4844.377414
99.001524,18,4844.587888
99.001524,18,4844.656687
99.001524,18,4844.72318
99.001524,18,4844.790967
99.001524,18,4844.859078
99.001524,18,4844.943446
99.001524,18,4845.018836
99.001524,18,4845.085472
99.001524,18,4845.158604
99.001524,18,4845.234732
99.001524,18,4845.302562
99.001524,18,4845.370558
99.001524,18,4845.44119
99.001524,18,4845.511506
99.001524,18,4845.713182
99.001524,18,4845.779521
99.001524,18,4845.846214
99.001524,18,4845.912109
99.001524,18,4845.980827
99.001524,18,4846.047021
99.001524,18,4846.11294
99.001524,18,4846.179022
99.001524,18,4846.256916
99.001524,18,4846.335608
99.001524,18,4846.409346
99.001524,18,4846.478213
99.001524,18,4846.54406
99.001524,18,4846.612003
99.001524,18,4846.825426
99.001524,18,4846.891519
99.001524,18,4846.964528
99.001524,18,4847.036618
99.001524,18,4847.102932
99.001524,18,4847.170169
99.001524,18,4847.237006
99.001524,18,4847.306897
99.001524,18,4847.377531
99.001524,18,4847.443894
99.001524,18,4847.511304
99.001524,18,4847.582169
98.97073,18,4847.669221
99.001524,18,4847.737558
99.001524,18,4847.803467
99.001524,18,4848.006089
99.001524,18,4848.0712
99.001524,18,4848.136293
99.001524,18,4848.204865
99.001524,18,4848.275194
99.001524,18,4848.340912
99.001524,18,4848.410489
99.001524,18,4848.48319
99.001524,18,4848.551414
99.001524,18,4848.617484
99.001524,18,4848.687118
99.001524,18,4848.759413
99.001524,18,4848.831209
99.001524,18,4848.896856
99.001524,18,4849.102941
99.001524,18,4849.179032
99.001524,18,4849.248454
99.001524,18,4849.316168
99.001524,18,4849.382655
99.001524,18,4849.449782
99.001524,18,4849.516893
99.001524,18,4849.584473
99.001524,18,4849.65191
99.001524,18,4849.719779
99.001524,18,4849.786919
99.001524,18,4849.854286
99.001524,18,4849.920295
99.001524,18,4849.99131
99.001524,18,4850.209264
99.001524,18,4850.284343
99.001524,18,4850.352842
99.001524,18,4850.422802
99.001524,18,4850.490849
99.001524,18,4850.56232
99.001524,18,4850.634195
99.001524,18,4850.704874
99.001524,18,4850.770587
99.001524,18,4850.836214
99.001524,18,4850.902102
99.001524,18,4850.97172
99.001524,18,4851.042233
99.001524,18,4851.110216
99.001524,18,4851.312051
99.001524,18,4851.379665
99.001524,18,4851.447988
99.001524,18,4851.517782
99.001524,18,4851.586076
99.001524,18,4851.654582
99.001524,18,4851.725219
99.001524,18,4851.791988
99.001524,18,4851.862917
99.001524,18,4851.939331
99.001524,18,4852.01729
99.001524,18,4852.088146
99.001524,18,4852.155019
99.001524,18,4852.223465
99.001524,18,4852.462267
99.001524,18,4852.540556
99.001524,18,4852.614795
99.001524,18,4852.689294
99.001524,18,4852.763543
99.001524,18,4852.840454
99.001524,18,4852.91824
99.001524,18,4852.992967
99.001524,18,4853.067527
99.001524,18,4853.150213
99.001524,18,4853.243429
99.001524,18,4853.320186
99.001524,18,4853.394953
99.001524,18,4853.47016
99.001524,18,4853.546894
99.001524,18,4853.817513
99.001524,18,4853.894931
99.001524,18,4853.970983
99.001524,18,4854.046842
99.001524,18,4854.121591
99.001524,18,4854.196879
99.001524,18,4854.279743
99.001524,18,4854.362004
99.001524,18,4854.431125
99.001524,18,4854.497198
99.001524,18,4854.564432
99.001524,18,4854.632498
99.001524,18,4854.704416
99.001524,18,4854.781964
99.001524,18,4854.988074
99.001524,18,4855.0533
99.001524,18,4855.1189
99.001524,18,4855.185879
99.001524,18,4855.252237
99.001524,18,4855.318724
99.001524,18,4855.385237
99.001524,18,4855.456908
99.001524,18,4855.528914
99.001524,18,4855.599761
99.001524,18,4855.671192
99.001524,18,4855.73819
99.001524,18,4855.804441
99.001524,18,4855.876093
99.001524,18,4856.116917
99.001524,18,4856.190758
99.001524,18,4856.257106
99.001524,18,4856.323891
99.001524,18,4856.390696
99.001524,18,4856.458775
99.001524,18,4856.52843
99.001524,18,4856.600153
99.001524,18,4856.66813
99.001524,18,4856.734743
99.001524,18,4856.8022
99.001524,18,4856.868948
99.001524,18,4856.935317
99.001524,18,4857.002609
99.001524,18,4857.210398
99.001524,18,4857.283531
99.001524,18,4857.350178
99.001524,18,4857.434357
99.001524,18,4857.509836
99.001524,18,4857.585629
99.001524,18,4857.652388
99.001524,18,4857.719528
99.001524,18,4857.78749
99.001524,18,4857.854395
99.001524,18,4857.92775
99.001524,18,4858.000592
99.001524,18,4858.068082
99.001524,18,4858.135298
99.001524,18,4858.202228
99.001524,18,4858.409089
99.001524,18,4858.481277
99.001524,18,4858.547927
99.001524,18,4858.614321
99.001524,18,4858.68275
99.001524,18,4858.771396
99.001524,18,4858.856665
99.001524,18,4858.93013
99.001524,18,4859.0031
99.001524,18,4859.072771
99.001524,18,4859.140763
99.001524,18,4859.209011
99.001524,18,4859.278306
99.001524,18,4859.350476
99.001524,18,4859.552111
99.001524,18,4859.618286
99.001524,18,4859.685758
99.001524,18,4859.755054
99.001524,18,4859.83785
99.001524,18,4859.91064
99.001524,18,4859.977878
99.001524,18,4860.044291
99.001524,18,4860.11312
99.001524,18,4860.187006
99.001524,18,4860.26967
99.001524,18,4860.338878
99.001524,18,4860.404925
99.001524,18,4860.472374
99.001524,18,4860.67794
99.001524,18,4860.751133
99.001524,18,4860.822348
99.001524,18,4860.889552
99.001524,18,4860.956643
99.001524,18,4861.02338
99.001524,18,4861.089174
99.001524,18,4861.159455
99.001524,18,4861.229212
99.001524,18,4861.29522
99.001524,18,4861.361874
99.001524,18,4861.427881
99.001524,18,4861.495827
99.001524,18,4861.562909
99.001524,18,4861.779638
99.001524,18,4861.848053
99.001524,18,4861.914944
99.001524,18,4861.98321
99.001524,18,4862.051547
99.001524,18,4862.124783
99.001524,18,4862.195529
99.001524,18,4862.262862
99.001524,18,4862.331648
99.001524,18,4862.399849
99.001524,18,4862.471768
99.001524,18,4862.546478
99.001524,18,4862.618074
99.001524,18,4862.690528
99.001524,18,4862.897603
99.001524,18,4862.967304
99.001524,18,4863.039892
99.001524,18,4863.113354
99.001524,18,4863.181137
99.001524,18,4863.248181
99.001524,18,4863.314129
99.001524,18,4863.38615
99.001524,18,4863.459874
99.001524,18,4863.531013
99.001524,18,4863.597243
99.001524,18,4863.665227
99.001524,18,4863.732447
99.001524,18,4863.800332
99.001524,18,4863.868021
99.001524,18,4864.082311
99.001524,18,4864.149315
99.001524,18,4864.217129
99.001524,18,4864.29211
99.001524,18,4864.362453
99.001524,18,4864.428055
99.001524,18,4864.494251
99.001524,18,4864.561314
99.001524,18,4864.629533
99.001524,18,4864.696607
99.001524,18,4864.7623
99.001524,18,4864.830635
99.001524,18,4864.900038
99.001524,18,4864.967925
99.001524,18,4865.175053
99.001524,18,4865.246853
99.001524,18,4865.316843
99.001524,18,4865.382545
99.001524,18,4865.450411
99.001524,18,4865.516422
99.001524,18,4865.582846
99.001524,18,4865.649321
99.001524,18,4865.719053
99.001524,18,4865.789253
99.001524,18,4865.85806
99.001524,18,4865.925289
99.001524,18,4865.996247
99.001524,18,4866.070011
99.001524,18,4866.275459
99.001524,18,4866.343131
99.001524,18,4866.40857
99.001524,18,4866.475676
99.001524,18,4866.541638
99.001524,18,4866.607556
99.001524,18,4866.679077
99.001524,18,4866.750751
99.001524,18,4866.818361
99.001524,18,4866.885939
99.001524,18,4866.959116
99.001524,18,4867.035222
99.001524,18,4867.105749
99.001524,18,4867.188144
99.001524,18,4867.398348
99.001524,18,4867.465401
99.001524,18,4867.533108
99.001524,18,4867.60375
99.001524,18,4867.672005
99.001524,18,4867.740538
99.001524,18,4867.8131
99.001524,18,4867.883567
99.001524,18,4867.954481
99.001524,18,4868.029187
99.001524,18,4868.101367
99.001524,18,4868.168121
99.001524,18,4868.236286
99.001524,18,4868.300833
99.001524,18,4868.368011
99.001524,18,4868.585075
99.001524,18,4868.660963
99.001524,18,4868.74129
99.001524,18,4868.815379
99.001524,18,4868.888851
99.001524,18,4868.95881
99.001524,18,4869.027393
99.001524,18,4869.095869
99.001524,18,4869.16205
99.001524,18,4869.229332
99.001524,18,4869.296579
99.001524,18,4869.363499
99.001524,18,4869.433223
99.001524,18,4869.507424
99.001524,18,4869.718322
99.001524,18,4869.78608
99.001524,18,4869.852576
99.001524,18,4869.921633
99.001524,18,4870.007387
99.001524,18,4870.073926
99.001524,18,4870.161617
99.001524,18,4870.227825
99.001524,18,4870.294397
99.001524,18,4870.366852
99.001524,18,4870.438863
99.001524,18,4870.506585
99.001524,18,4870.577489
99.001524,18,4870.65113
99.001524,18,4870.865847
99.001524,18,4870.933652
99.001524,18,4871.002315
99.001524,18,4871.069093
99.001524,18,4871.136579
99.001524,18,4871.203931
99.001524,18,4871.275715
99.001524,18,4871.354542
99.001524,18,4871.426131
99.001524,18,4871.494457
99.001524,18,4871.564368
99.001524,18,4871.633742
99.001524,18,4871.705701
99.001524,18,4871.772936
99.001524,18,4871.976924
99.001524,18,4872.043822
99.001524,18,4872.111492
99.001524,18,4872.181391
99.001524,18,4872.253001
99.001524,18,4872.32124
99.001524,18,4872.39054
99.001524,18,4872.467737
99.001524,18,4872.538541
99.001524,18,4872.604572
99.001524,18,4872.670096
99.001524,18,4872.736879
99.001524,18,4872.803342
99.001524,18,4872.87163
99.001524,18,4873.084266
99.001524,18,4873.162767
99.001524,18,4873.236871
99.001524,18,4873.306718
99.001524,18,4873.373321
99.001524,18,4873.441826
99.001524,18,4873.51066
99.001524,18,4873.577378
99.001524,18,4873.643781
99.001524,18,4873.709968
99.001524,18,4873.777122
99.001524,18,4873.844612
99.001524,18,4873.911447
99.001524,18,4873.978215
99.001524,18,4874.050281
99.001524,18,4874.268697
99.001524,18,4874.340909
99.001524,18,4874.406646
99.001524,18,4874.474429
99.001524,18,4874.540544
99.001524,18,4874.607047
99.001524,18,4874.674734
99.001524,18,4874.741071
99.001524,18,4874.807407
99.001524,18,4874.880029
99.001524,18,4874.95795
99.001524,18,4875.029754
99.001524,18,4875.097416
99.001524,18,4875.164244
99.001524,18,4875.368277
99.001524,18,4875.433613
99.001524,18,4875.502486
99.001524,18,4875.571442
99.001524,18,4875.63801
99.001524,18,4875.705613
99.001524,18,4875.771482
99.001524,18,4875.839018
99.001524,18,4875.910505
99.001524,18,4875.981632
99.001524,18,4876.055734
99.001524,18,4876.127375
99.001524,18,4876.195161
99.001524,18,4876.263176
99.001524,18,4876.466815
99.001524,18,4876.534564
99.001524,18,4876.602885
99.001524,18,4876.676596
99.001524,18,4876.749551
99.001524,18,4876.820751
99.001524,18,4876.894338
99.001524,18,4876.961345
99.001524,18,4877.028564
99.001524,18,4877.096272
99.001524,18,4877.164351
99.001524,18,4877.231349
99.001524,18,4877.298205
99.001524,18,4877.364486
99.001524,18,4877.569417
99.001524,18,4877.636815
99.001524,18,4877.708998
99.001524,18,4877.783582
99.001524,18,4877.857088
99.001524,18,4877.927186
99.001524,18,4877.99589
99.001524,18,4878.062376
99.001524,18,4878.129631
99.001524,18,4878.199103
99.001524,18,4878.26596
99.001524,18,4878.330746
99.001524,18,4878.40417
99.001524,18,4878.477313
99.001524,18,4878.544827
99.001524,18,4878.761005
99.001524,18,4878.826546
99.001524,18,4878.894458
99.001524,18,4878.9622
99.001524,18,4879.028883
99.001524,18,4879.096339
99.001524,18,4879.163501
99.001524,18,4879.229378
99.001524,18,4879.295274
99.001524,18,4879.362644
99.001524,18,4879.429602
99.001524,18,4879.499686
99.001524,18,4879.574737
99.001524,18,4879.649134
99.001524,18,4879.856835
99.001524,18,4879.932895
99.001524,18,4880.007655
99.001524,18,4880.076264
99.001524,18,4880.146996
99.001524,18,4880.222776
99.001524,18,4880.291255
99.001524,18,4880.35817
99.001524,18,4880.425125
99.001524,18,4880.500008
99.001524,18,4880.570831
99.001524,18,4880.638834
99.001524,18,4880.707713
99.001524,18,4880.774979
99.001524,18,4880.977217
99.001524,18,4881.043176
99.001524,18,4881.109904
99.001524,18,4881.177567
99.001524,18,4881.24535
99.001524,18,4881.31405
99.001524,18,4881.389913
99.001524,18,4881.467855
99.001524,18,4881.537347
99.001524,18,4881.603997
99.001524,18,4881.671065
99.001524,18,4881.739387
99.001524,18,4881.8059
99.001524,18,4881.87494
99.001524,18,4882.08889
99.001524,18,4882.156374
99.001524,18,4882.22328
99.001524,18,4882.292184
99.001524,18,4882.365773
99.001524,18,4882.434962
99.001524,18,4882.503634
99.001524,18,4882.570629
99.001524,18,4882.637225
99.001524,18,4882.703155
99.001524,18,4882.770619
99.001524,18,4882.837862
99.001524,18,4882.905089
99.001524,18,4882.972279
99.001524,18,4883.181605
99.001524,18,4883.260446
99.001524,18,4883.333391
99.001524,18,4883.401155
99.001524,18,4883.46962
99.001524,18,4883.535987
99.001524,18,4883.603813
99.001524,18,4883.676851
99.001524,18,4883.750931
99.001524,18,4883.818271
99.001524,18,4883.886655
99.001524,18,4883.953275
99.001524,18,4884.020623
99.001524,18,4884.087308
99.001524,18,4884.158359
99.001524,18,4884.372492
99.001524,18,4884.438039
99.001524,18,4884.505728
99.001524,18,4884.572417
99.001524,18,4884.63946
99.001524,18,4884.706776
99.001524,18,4884.775041
99.001524,18,4884.84197
99.001524,18,4884.909864
99.001524,18,4884.983016
99.001524,18,4885.060998
99.001524,18,4885.13263
99.001524,18,4885.199989
99.001524,18,4885.267633
99.001524,18,4885.483945
99.001524,18,4885.552154
99.001524,18,4885.619033
99.001524,18,4885.687003
99.001524,18,4885.754215
99.001524,18,4885.821783
99.001524,18,4885.890183
99.001524,18,4885.961636
99.001524,18,4886.032554
99.001524,18,4886.102948
99.001524,18,4886.168096
99.001524,18,4886.237216
99.001524,18,4886.302862
99.001524,18,4886.370547
99.001524,18,4886.577551
99.001524,18,4886.64695
99.001524,18,4886.714097
99.001524,18,4886.786665
99.001524,18,4886.862554
99.001524,18,4886.934915
99.001524,18,4887.005341
99.001524,18,4887.073151
99.001524,18,4887.147545
99.001524,18,4887.220772
99.001524,18,4887.288106
99.001524,18,4887.355026
99.001524,18,4887.423449
99.001524,18,4887.490632
99.001524,18,4887.694289
99.001524,18,4887.762531
99.001524,18,4887.832356
99.001524,18,4887.902518
99.001524,18,4887.969536
99.001524,18,4888.035703
99.001524,18,4888.104164
99.001524,18,4888.170125
99.001524,18,4888.239728
99.001524,18,4888.307309
99.001524,18,4888.374757
99.001524,18,4888.441175
99.001524,18,4888.508281
99.001524,18,4888.58294
99.001524,18,4888.654978
99.001524,18,4888.870857
99.001524,18,4888.944206
99.001524,18,4889.010048
99.001524,18,4889.077359
99.001524,18,4889.144069
99.001524,18,4889.212379
99.001524,18,4889.28055
99.001524,18,4889.34824
99.001524,18,4889.414357
99.001524,18,4889.482025
99.001524,18,4889.54756
99.001524,18,4889.6177
99.001524,18,4889.68922
99.001524,18,4889.756305
99.001524,18,4889.961931
99.001524,18,4890.029065
99.001524,18,4890.100969
99.001524,18,4890.16778
99.001524,18,4890.235251
99.001524,18,4890.302507
99.001524,18,4890.375472
99.001524,18,4890.448902
99.001524,18,4890.520731
99.001524,18,4890.596147
99.001524,18,4890.672301
99.001524,18,4890.739311
99.001524,18,4890.806251
99.001524,18,4890.873315
