# {"t_start": 1702256277.8914988, "env_id": "adult-v01"} 
r,l,t
78.631581,2,13796.038063
88.631581,1,13796.386626
88.631581,1,13796.731077
88.631581,1,13797.078189
88.631581,1,13797.428922
88.631581,1,13797.784134
88.631581,1,13798.130894
88.631581,1,13798.475705
88.631581,1,13798.821237
88.631581,1,13799.169371
88.631581,1,13799.521061
88.626101,1,13799.878281
88.626101,1,13800.22868
88.626101,1,13800.58005
88.626101,1,13800.931975
88.626101,1,13801.282732
88.626101,1,13801.6384
88.626101,1,13801.98654
88.626101,1,13802.336742
88.626101,1,13802.687172
88.626101,1,13803.037598
88.620622,1,13803.392438
88.620622,1,13803.73828
88.620622,1,13804.088793
88.620622,1,13804.436595
88.615143,1,13804.784357
88.615143,1,13805.13491
88.615143,1,13805.483418
88.609663,1,13805.82847
88.609663,1,13806.172574
88.609663,1,13806.518186
88.609663,1,13806.863681
88.609663,1,13807.21801
88.609663,1,13807.563605
88.609663,1,13807.910702
88.609663,1,13808.260859
88.609663,1,13808.613264
88.609663,1,13808.968229
88.609663,1,13809.317916
88.609663,1,13809.66198
88.609663,1,13810.006734
88.609663,1,13810.352305
88.609663,1,13810.705399
88.609663,1,13811.0513
88.609663,1,13811.396156
88.609663,1,13811.741055
88.609663,1,13812.090599
88.609663,1,13812.446385
88.609663,1,13812.799582
88.609663,1,13813.150331
88.609663,1,13813.495302
88.609663,1,13813.841807
88.609663,1,13814.195838
88.604184,1,13814.547952
88.604184,1,13814.901331
88.604184,1,13815.253879
88.604184,1,13815.609336
88.604184,1,13815.972396
88.604184,1,13816.342728
88.604184,1,13816.713881
88.604184,1,13817.07416
88.604184,1,13817.429358
88.598704,1,13817.784548
88.593225,1,13818.135016
88.593225,1,13818.494839
88.593225,1,13818.844034
88.593225,1,13819.200406
88.593225,1,13819.55212
88.593225,1,13819.903401
88.593225,1,13820.256356
88.593225,1,13820.604092
88.593225,1,13820.957319
88.593225,1,13821.31342
88.593225,1,13821.669404
88.587746,1,13822.020725
88.587746,1,13822.376007
88.587746,1,13822.767035
88.587746,1,13823.133714
88.587746,1,13823.504419
88.587746,1,13823.872868
88.587746,1,13824.234804
88.582266,1,13824.570669
88.582266,1,13824.902405
88.582266,1,13825.234412
88.582266,1,13825.585409
88.582266,1,13825.944474
88.582266,1,13826.305955
88.582266,1,13826.67065
88.582266,1,13827.02645
88.582266,1,13827.374188
88.582266,1,13827.74567
88.576787,1,13828.085262
88.576787,1,13828.442854
88.576787,1,13828.798917
88.576787,1,13829.144738
88.576787,1,13829.490057
88.576787,1,13829.836316
88.576787,1,13830.190908
88.576787,1,13830.538301
88.576787,1,13830.88447
88.571307,1,13831.233561
88.571307,1,13831.586137
88.571307,1,13831.943078
88.571307,1,13832.293972
88.565828,1,13832.64212
88.565828,1,13832.989355
88.565828,1,13833.342787
88.565828,1,13833.689377
88.565828,1,13834.035587
88.565828,1,13834.382019
88.560349,1,13834.736736
88.560349,1,13835.08479
88.560349,1,13835.436117
88.560349,1,13835.785664
88.554869,1,13836.141084
88.54939,1,13836.496381
88.54939,1,13836.84693
88.54939,1,13837.197519
88.54939,1,13837.551241
88.54939,1,13837.906267
88.54939,1,13838.25794
88.54939,1,13838.612424
88.54939,1,13838.965153
88.54391,1,13839.322605
88.54391,1,13839.670851
88.54391,1,13840.019707
88.54391,1,13840.366423
88.538431,1,13840.721453
88.538431,1,13841.07105
88.538431,1,13841.422385
88.538431,1,13841.773931
88.538431,1,13842.130793
88.538431,1,13842.481236
88.538431,1,13842.833751
88.538431,1,13843.185168
88.538431,1,13843.54105
88.538431,1,13843.894147
88.538431,1,13844.245
88.538431,1,13844.596292
88.538431,1,13844.953735
88.538431,1,13845.305946
88.538431,1,13845.656941
88.538431,1,13846.008345
88.538431,1,13846.362817
88.538431,1,13846.7132
88.538431,1,13847.059477
88.538431,1,13847.407169
88.538431,1,13847.75429
88.538431,1,13848.10731
88.538431,1,13848.453671
88.538431,1,13848.80081
88.538431,1,13849.15614
88.538431,1,13849.500522
88.538431,1,13849.846375
88.538431,1,13850.193768
88.532952,1,13850.549836
88.532952,1,13851.061759
88.532952,1,13851.412866
88.527472,1,13851.764656
88.527472,1,13852.124837
88.527472,1,13852.474582
88.527472,1,13852.82646
88.527472,1,13853.20182
88.527472,1,13853.549341
88.527472,1,13853.90229
88.521993,1,13854.258855
88.521993,1,13854.616151
88.521993,1,13854.966521
88.521993,1,13855.318181
88.521993,1,13855.670138
88.521993,1,13856.028999
88.521993,1,13856.380877
88.521993,1,13856.730687
88.521993,1,13857.085235
88.521993,1,13857.431571
88.516513,1,13857.778007
88.516513,1,13858.124733
88.516513,1,13858.479184
88.516513,1,13858.830942
88.516513,1,13859.182786
88.516513,1,13859.537206
88.516513,1,13859.890665
88.516513,1,13860.242846
88.516513,1,13860.593383
88.516513,1,13860.949281
88.511034,1,13861.301645
88.505555,1,13861.652336
88.505555,1,13862.003791
88.505555,1,13862.36084
88.505555,1,13862.712308
88.505555,1,13863.063772
88.505555,1,13863.416547
88.505555,1,13863.770598
88.505555,1,13864.126166
88.505555,1,13864.482327
88.505555,1,13864.842251
88.505555,1,13865.194934
88.505555,1,13865.545623
88.505555,1,13865.896308
88.505555,1,13866.252437
88.505555,1,13866.603251
88.505555,1,13866.954097
88.505555,1,13867.309921
88.500075,1,13867.662019
88.500075,1,13868.012898
88.500075,1,13868.364169
88.500075,1,13868.723551
88.500075,1,13869.07732
88.500075,1,13869.42872
88.500075,1,13869.778413
88.500075,1,13870.135359
88.494596,1,13870.486541
88.494596,1,13870.838202
88.494596,1,13871.195168
88.494596,1,13871.545919
88.494596,1,13871.896967
88.494596,1,13872.251093
88.494596,1,13872.605995
88.494596,1,13872.957146
88.494596,1,13873.312622
88.494596,1,13873.667232
88.494596,1,13874.017736
88.494596,1,13874.367159
88.494596,1,13874.723159
88.489116,1,13875.075484
88.489116,1,13875.426347
88.489116,1,13875.782703
88.483637,1,13876.136972
88.483637,1,13876.487329
88.483637,1,13876.844195
88.483637,1,13877.194601
88.483637,1,13877.544885
88.483637,1,13877.901105
88.478158,1,13878.252469
88.478158,1,13878.604569
88.478158,1,13878.960716
88.478158,1,13879.310921
88.478158,1,13879.658488
88.478158,1,13880.010019
88.478158,1,13880.360495
88.478158,1,13880.705999
88.478158,1,13881.053794
88.478158,1,13881.410516
88.478158,1,13881.763569
88.478158,1,13882.119627
88.478158,1,13882.473501
88.478158,1,13882.825348
88.478158,1,13883.177996
88.478158,1,13883.53124
88.478158,1,13883.87752
88.478158,1,13884.22664
88.478158,1,13884.584327
88.472678,1,13884.937032
88.472678,1,13885.289346
88.472678,1,13885.643648
88.472678,1,13885.995881
88.472678,1,13886.350471
88.472678,1,13886.704102
88.467199,1,13887.056066
88.467199,1,13887.411883
88.467199,1,13887.763805
88.461719,1,13888.116143
88.461719,1,13888.470302
88.461719,1,13888.820507
88.461719,1,13889.169563
88.461719,1,13889.524935
88.461719,1,13889.871463
88.461719,1,13890.220144
88.461719,1,13890.576631
88.461719,1,13890.924743
88.461719,1,13891.276113
88.461719,1,13891.632642
88.461719,1,13891.982221
88.461719,1,13892.33077
88.45624,1,13892.683935
88.45624,1,13893.034916
88.45624,1,13893.387727
88.45624,1,13893.741867
88.45624,1,13894.092469
88.45624,1,13894.448815
88.45624,1,13894.800342
88.45624,1,13895.150826
88.457452,1,13895.50738
88.450761,1,13895.858438
88.450761,1,13896.209419
88.450761,1,13896.565393
88.450761,1,13896.911378
88.450761,1,13897.260993
88.450761,1,13897.612266
88.450761,1,13897.957078
88.450761,1,13898.31152
88.450761,1,13898.657232
88.450761,1,13899.008145
88.450761,1,13899.360992
88.450761,1,13899.70967
88.450761,1,13900.064193
88.450761,1,13900.411154
88.450761,1,13900.764322
88.450761,1,13901.116982
88.445281,1,13901.470965
88.445281,1,13901.824579
88.445281,1,13902.175892
88.445281,1,13902.532986
88.445281,1,13902.881219
88.445281,1,13903.237689
88.445281,1,13903.588832
88.446493,1,13903.943819
88.445281,1,13904.296552
88.445281,1,13904.651355
88.445281,1,13905.000816
88.445281,1,13905.349385
88.445281,1,13905.703893
88.439802,1,13906.05098
88.439802,1,13906.403548
88.439802,1,13906.755459
88.439802,1,13907.109611
88.439802,1,13907.462531
88.439802,1,13907.821297
88.439802,1,13908.180491
88.439802,1,13908.533795
88.439802,1,13908.888867
88.434322,1,13909.239954
88.434322,1,13909.596674
88.434322,1,13909.94779
88.434322,1,13910.304289
88.434322,1,13910.655452
88.428843,1,13911.012202
88.428843,1,13911.366345
88.428843,1,13911.720289
88.428843,1,13912.069664
88.428843,1,13912.422586
88.428843,1,13912.773282
88.428843,1,13913.125674
88.428843,1,13913.477336
88.423364,1,13913.833871
88.417884,1,13914.185638
88.417884,1,13914.547311
88.417884,1,13914.896028
88.412405,1,13915.251976
88.412405,1,13915.601532
88.412405,1,13915.957028
88.412405,1,13916.311654
88.412405,1,13916.670091
88.412405,1,13917.022539
88.412405,1,13917.375826
88.412405,1,13917.727357
88.412405,1,13918.077417
88.412405,1,13918.432673
88.412405,1,13918.785065
88.412405,1,13919.141203
88.412405,1,13919.493103
88.412405,1,13919.848524
88.412405,1,13920.201734
88.412405,1,13920.558628
88.412405,1,13920.915829
88.412405,1,13921.267032
88.412405,1,13921.623568
88.412405,1,13921.976525
88.406925,1,13922.331239
88.406925,1,13922.687068
88.406925,1,13923.038681
88.401446,1,13923.389399
88.401446,1,13923.743241
88.401446,1,13924.097318
88.401446,1,13924.457642
88.401446,1,13924.823394
88.401446,1,13925.191443
88.401446,1,13925.548275
88.401446,1,13925.903504
88.401446,1,13926.250893
88.401446,1,13926.603887
88.401446,1,13926.964444
88.401446,1,13927.327967
88.401446,1,13927.683847
88.395967,1,13928.039353
88.395967,1,13928.392767
88.395967,1,13928.7449
88.395967,1,13929.0972
88.395967,1,13929.450433
88.397178,1,13929.804096
88.395967,1,13930.159524
88.395967,1,13930.51239
88.395967,1,13930.867901
88.395967,1,13931.224626
88.395967,1,13931.579566
88.395967,1,13931.932395
88.395967,1,13932.280847
88.395967,1,13932.629703
88.395967,1,13932.968424
88.395967,1,13933.313284
88.395967,1,13933.670843
88.395967,1,13934.053647
88.390487,1,13934.393484
88.390487,1,13934.737875
88.390487,1,13935.086085
88.390487,1,13935.430238
88.390487,1,13935.77805
88.390487,1,13936.128135
88.390487,1,13936.478944
88.390487,1,13936.840017
88.390487,1,13937.196662
88.390487,1,13937.551282
88.390487,1,13937.907681
88.390487,1,13938.264803
88.385008,1,13938.621347
88.385008,1,13938.979284
88.385008,1,13939.336152
88.385008,1,13939.692196
88.379528,1,13940.048739
88.374049,1,13940.406425
88.374049,1,13940.764103
88.374049,1,13941.120716
88.374049,1,13941.638467
88.374049,1,13941.997119
88.374049,1,13942.358281
88.374049,1,13942.713918
88.374049,1,13943.071562
88.374049,1,13943.427419
88.374049,1,13943.78091
88.374049,1,13944.136606
88.374049,1,13944.491404
88.374049,1,13944.854183
88.374049,1,13945.214933
88.374049,1,13945.574231
88.374049,1,13945.930114
88.374049,1,13946.289506
88.36857,1,13946.647292
88.36857,1,13947.004202
88.36857,1,13947.360954
88.36857,1,13947.71756
88.36857,1,13948.075017
88.36857,1,13948.434492
88.36857,1,13948.793983
88.36857,1,13949.149982
88.36857,1,13949.55229
88.36857,1,13949.929129
88.36857,1,13950.288497
88.36857,1,13950.648832
88.36857,1,13951.010498
88.36857,1,13951.47246
88.36857,1,13951.863674
88.36857,1,13952.263189
88.36857,1,13952.621304
88.36309,1,13952.981438
88.36309,1,13953.341829
88.36309,1,13953.700965
88.36309,1,13954.061898
88.36309,1,13954.41993
88.357611,1,13954.811307
88.357611,1,13955.21629
88.357611,1,13955.577835
88.357611,1,13955.938844
88.352131,1,13956.294061
88.352131,1,13956.655099
88.346652,1,13957.015481
88.346652,1,13957.374927
88.346652,1,13957.768067
88.346652,1,13958.126759
88.346652,1,13958.488028
88.341173,1,13958.847537
88.341173,1,13959.20874
88.341173,1,13959.572184
88.341173,1,13959.958494
88.335693,1,13960.319937
88.335693,1,13960.681344
88.335693,1,13961.042267
88.335693,1,13961.403556
88.335693,1,13961.802306
88.335693,1,13962.189994
88.335693,1,13962.564515
88.335693,1,13963.019603
88.335693,1,13963.381331
88.335693,1,13963.742255
88.335693,1,13964.103151
88.335693,1,13964.464411
88.335693,1,13964.838246
88.335693,1,13965.202759
88.330214,1,13965.563846
88.330214,1,13965.924973
88.324734,1,13966.296562
88.324734,1,13966.656898
88.319255,1,13967.018145
88.319255,1,13967.37931
88.319255,1,13967.740138
88.319255,1,13968.103908
88.319255,1,13968.466765
88.319255,1,13968.864233
88.319255,1,13969.266726
88.319255,1,13969.696733
88.319255,1,13970.075787
88.319255,1,13970.43879
88.319255,1,13970.842661
88.313776,1,13971.218519
88.313776,1,13971.592232
88.313776,1,13971.963149
88.313776,1,13972.330851
88.313776,1,13972.724188
88.313776,1,13973.060615
88.313776,1,13973.402972
88.313776,1,13973.752092
88.313776,1,13974.101662
88.313776,1,13974.451263
88.313776,1,13974.802126
88.313776,1,13975.164012
88.313776,1,13975.515787
88.313776,1,13975.86645
88.313776,1,13976.218802
88.308296,1,13976.569146
88.308296,1,13976.922798
88.302817,1,13977.29969
88.302817,1,13977.723542
88.302817,1,13978.127025
88.302817,1,13978.533493
88.302817,1,13978.895592
88.302817,1,13979.254894
88.302817,1,13979.60325
88.302817,1,13979.959269
88.302817,1,13980.316142
78.302817,2,13980.67357
88.297337,1,13981.032289
88.297337,1,13981.387736
88.297337,1,13981.744726
88.291858,1,13982.103103
88.291858,1,13982.461824
88.291858,1,13982.818422
88.291858,1,13983.175199
88.286379,1,13983.531573
88.286379,1,13983.887453
88.280899,1,13984.244375
88.27542,1,13984.60001
88.26994,1,13984.948326
88.26994,1,13985.303772
88.26994,1,13985.661309
88.26994,1,13986.015069
88.26994,1,13986.369576
88.26994,1,13986.720206
88.26994,1,13987.077124
88.26994,1,13987.43561
88.26994,1,13987.78947
88.26994,1,13988.146761
88.264461,1,13988.500619
88.258982,1,13988.859312
88.258982,1,13989.219947
88.258982,1,13989.579547
88.258982,1,13989.933248
88.258982,1,13990.293869
88.258982,1,13990.654394
88.253502,1,13991.014243
88.253502,1,13991.37285
88.253502,1,13991.726725
88.253502,1,13992.084577
88.253502,1,13992.443521
88.253502,1,13992.803686
88.253502,1,13993.160065
88.253502,1,13993.519055
88.248023,1,13993.879745
88.242543,1,13994.246368
88.242543,1,13994.610368
88.242543,1,13994.967247
88.242543,1,13995.328028
88.242543,1,13995.688952
88.242543,1,13996.049819
88.242543,1,13996.406476
88.242543,1,13996.767703
88.242543,1,13997.128876
88.242543,1,13997.490834
88.242543,1,13997.8524
88.242543,1,13998.210463
88.242543,1,13998.571159
88.242543,1,13998.931787
88.237064,1,13999.292807
88.237064,1,13999.651868
88.237064,1,14000.012505
88.237064,1,14000.373021
88.237064,1,14000.732183
88.231585,1,14001.092005
88.231585,1,14001.452481
88.231585,1,14001.812977
88.231585,1,14002.172279
88.231585,1,14002.532883
88.226105,1,14002.894763
88.226105,1,14003.256531
88.226105,1,14003.616711
78.226105,2,14003.979717
88.220626,1,14004.340813
88.220626,1,14004.706237
88.215146,1,14005.074083
88.215146,1,14005.445338
88.209667,1,14005.816472
88.209667,1,14006.189173
88.209667,1,14006.557104
88.209667,1,14006.92835
88.209667,1,14007.295327
88.209667,1,14007.701943
88.209667,1,14008.065612
88.209667,1,14008.425775
88.209667,1,14008.786751
88.209667,1,14009.148582
88.204188,1,14009.510239
88.204188,1,14009.871536
88.204188,1,14010.231084
88.204188,1,14010.592997
88.198708,1,14010.954849
88.198708,1,14011.318992
88.198708,1,14011.681774
88.198708,1,14012.042341
88.198708,1,14012.403649
88.198708,1,14012.765117
88.198708,1,14013.127253
88.198708,1,14013.489335
88.198708,1,14013.850811
88.198708,1,14014.211704
88.193229,1,14014.574084
88.193229,1,14014.935805
88.187749,1,14015.297413
88.18227,1,14015.659024
88.18227,1,14016.019274
88.18227,1,14016.380802
88.18227,1,14016.741879
88.18227,1,14017.10315
88.18227,1,14017.464583
88.18227,1,14017.825412
88.176791,1,14018.186172
88.176791,1,14018.547523
88.171311,1,14018.908303
88.165832,1,14019.262228
88.165832,1,14019.613905
88.160352,1,14019.962388
88.160352,1,14020.313748
88.160352,1,14020.669557
88.160352,1,14021.025812
88.160352,1,14021.379947
88.160352,1,14021.722544
88.160352,1,14022.071344
88.160352,1,14022.42383
88.160352,1,14022.775522
88.160352,1,14023.121732
88.160352,1,14023.475621
88.160352,1,14023.830707
88.160352,1,14024.188996
88.154873,1,14024.539634
88.149394,1,14024.896133
88.149394,1,14025.249711
88.149394,1,14025.603384
88.149394,1,14025.953158
88.149394,1,14026.308073
88.143914,1,14026.666088
88.143914,1,14027.021538
88.143914,1,14027.373924
88.143914,1,14027.724975
88.138435,1,14028.084124
88.138435,1,14028.441251
88.139646,1,14028.802607
88.138435,1,14029.148402
88.138435,1,14029.506181
88.138435,1,14029.868032
88.138435,1,14030.254131
88.138435,1,14030.612277
88.138435,1,14030.959406
88.138435,1,14031.320044
88.138435,1,14031.680335
88.138435,1,14032.03314
88.138435,1,14032.391262
88.138435,1,14032.751395
88.138435,1,14033.11175
88.132955,1,14033.475931
88.132955,1,14034.007216
88.132955,1,14034.366986
88.132955,1,14034.727155
88.132955,1,14035.078972
88.127476,1,14035.439737
88.127476,1,14035.80076
88.121997,1,14036.178599
88.121997,1,14036.574505
88.121997,1,14036.935434
88.121997,1,14037.301276
88.116517,1,14037.662735
88.111038,1,14038.023481
88.111038,1,14038.384316
88.111038,1,14038.743388
88.111038,1,14039.104352
88.111038,1,14039.465451
88.111038,1,14039.826761
88.111038,1,14040.185748
88.111038,1,14040.547059
88.111038,1,14040.908311
88.111038,1,14041.269653
88.111038,1,14041.628583
88.105558,1,14041.989537
88.105558,1,14042.350701
88.105558,1,14042.71213
88.105558,1,14043.072382
88.105558,1,14043.43356
88.100079,1,14043.813105
88.100079,1,14044.206514
88.100079,1,14044.567179
88.100079,1,14044.928212
88.100079,1,14045.289854
88.101291,1,14045.651697
88.100079,1,14046.014223
88.0946,1,14046.376097
88.0946,1,14046.731756
88.0946,1,14047.09251
88.0946,1,14047.453586
88.0946,1,14047.814155
88.0946,1,14048.174661
88.0946,1,14048.535136
88.0946,1,14048.895832
88.0946,1,14049.256485
88.0946,1,14049.61671
88.0946,1,14049.977276
88.0946,1,14050.337826
88.08912,1,14050.698599
88.083641,1,14051.059335
88.083641,1,14051.419907
88.083641,1,14051.78062
88.083641,1,14052.141279
88.078161,1,14052.502138
88.078161,1,14052.851257
88.072682,1,14053.201536
88.072682,1,14053.552757
88.072682,1,14053.904124
88.072682,1,14054.255473
88.072682,1,14054.60858
88.072682,1,14054.961245
88.072682,1,14055.317724
88.072682,1,14055.668097
88.072682,1,14056.019588
88.072682,1,14056.370881
88.072682,1,14056.720177
88.072682,1,14057.070886
88.072682,1,14057.421754
88.072682,1,14057.757021
88.067203,1,14058.088219
88.067203,1,14058.422207
88.067203,1,14058.773067
88.067203,1,14059.134058
88.067203,1,14059.494603
88.067203,1,14059.855356
88.067203,1,14060.215981
88.067203,1,14060.5765
88.067203,1,14060.937367
88.067203,1,14061.298553
88.067203,1,14061.64993
88.067203,1,14061.980959
88.067203,1,14062.311089
88.067203,1,14062.670238
88.067203,1,14063.033023
88.067203,1,14063.393985
88.061723,1,14063.754539
88.061723,1,14064.114828
88.061723,1,14064.475722
88.061723,1,14064.836318
88.056244,1,14065.193694
88.056244,1,14065.545505
88.056244,1,14065.895921
88.056244,1,14066.253607
88.056244,1,14066.609932
88.056244,1,14066.961246
88.056244,1,14067.318018
88.056244,1,14067.67342
88.056244,1,14068.027437
88.050764,1,14068.381084
88.050764,1,14068.736919
88.050764,1,14069.09218
88.050764,1,14069.438262
88.050764,1,14069.789544
88.050764,1,14070.136772
88.050764,1,14070.487834
88.050764,1,14070.841408
88.050764,1,14071.195566
88.050764,1,14071.548012
88.050764,1,14071.904637
88.050764,1,14072.256827
88.050764,1,14072.61305
88.050764,1,14072.969485
88.050764,1,14073.321682
88.050764,1,14073.676554
88.045285,1,14074.029141
88.045285,1,14074.377755
88.045285,1,14074.731291
88.045285,1,14075.084522
88.039806,1,14075.437179
88.039806,1,14075.782607
88.039806,1,14076.136094
88.039806,1,14076.484562
88.039806,1,14076.837419
88.039806,1,14077.192111
88.039806,1,14077.546937
88.039806,1,14077.892074
88.039806,1,14078.245415
88.039806,1,14078.598935
88.039806,1,14078.948695
88.039806,1,14079.302736
88.039806,1,14079.660313
88.039806,1,14080.015067
88.039806,1,14080.374558
88.039806,1,14080.73048
88.039806,1,14081.083815
88.034326,1,14081.437013
88.034326,1,14081.785095
88.034326,1,14082.141145
88.028847,1,14082.496835
88.023367,1,14082.851958
88.017888,1,14083.202846
88.017888,1,14083.555872
88.017888,1,14083.906854
88.017888,1,14084.261194
88.017888,1,14084.6157
88.017888,1,14084.969655
88.017888,1,14085.321221
88.017888,1,14085.669497
88.012409,1,14086.020473
88.006929,1,14086.371206
88.006929,1,14086.717574
88.00145,1,14087.055655
88.00145,1,14087.404886
88.00145,1,14087.751156
88.00145,1,14088.099052
88.00145,1,14088.443031
88.00145,1,14088.793302
88.00145,1,14089.143358
88.00145,1,14089.48947
87.99597,1,14089.834265
87.99597,1,14090.185354
87.99597,1,14090.538575
87.99597,1,14090.888857
87.990491,1,14091.241888
87.985012,1,14091.596158
87.985012,1,14091.949164
87.985012,1,14092.304857
87.985012,1,14092.657641
87.979532,1,14093.01186
87.974053,1,14093.366193
87.974053,1,14093.721445
87.968573,1,14094.076201
87.968573,1,14094.426999
87.968573,1,14094.782326
87.968573,1,14095.139399
87.968573,1,14095.496095
87.968573,1,14095.850928
87.968573,1,14096.208111
87.963094,1,14096.567569
87.963094,1,14096.92332
87.957615,1,14097.281966
87.957615,1,14097.638188
87.952135,1,14097.998871
87.952135,1,14098.356994
87.952135,1,14098.71305
87.952135,1,14099.066203
87.952135,1,14099.422765
87.952135,1,14099.778182
87.952135,1,14100.132467
87.952135,1,14100.485493
87.952135,1,14100.841956
87.952135,1,14101.19367
87.952135,1,14101.549627
87.952135,1,14101.906341
87.952135,1,14102.255836
87.952135,1,14102.611805
87.952135,1,14102.96139
87.952135,1,14103.318743
87.946656,1,14103.670231
87.946656,1,14104.026411
87.946656,1,14104.377027
87.941176,1,14104.733329
87.941176,1,14105.084234
87.941176,1,14105.441319
87.941176,1,14105.791974
87.941176,1,14106.148121
87.941176,1,14106.500919
87.935697,1,14106.858154
87.935697,1,14107.210561
87.930218,1,14107.564218
87.930218,1,14107.917501
87.930218,1,14108.271386
87.930218,1,14108.627522
87.924738,1,14108.979167
87.919259,1,14109.336941
87.919259,1,14109.691521
87.919259,1,14110.042592
87.919259,1,14110.399265
87.919259,1,14110.75257
87.919259,1,14111.10653
87.919259,1,14111.462646
87.919259,1,14111.818336
87.913779,1,14112.169947
87.913779,1,14112.526302
87.914991,1,14112.882703
87.913779,1,14113.234592
87.913779,1,14113.589365
87.913779,1,14113.945114
87.9083,1,14114.29349
87.9083,1,14114.646463
87.9083,1,14115.005412
87.9083,1,14115.36047
87.9083,1,14115.714998
87.9083,1,14116.069971
87.9083,1,14116.426585
87.9083,1,14116.782555
87.902821,1,14117.136684
87.902821,1,14117.490716
87.902821,1,14117.846411
87.902821,1,14118.200392
87.902821,1,14118.554295
87.902821,1,14118.910555
87.902821,1,14119.266077
87.902821,1,14119.622752
87.902821,1,14119.97813
87.902821,1,14120.332334
87.902821,1,14120.688993
87.902821,1,14121.044588
87.897341,1,14121.401733
77.897341,2,14121.758508
87.897341,1,14122.112607
87.897341,1,14122.467455
87.897341,1,14122.822205
87.897341,1,14123.177893
87.897341,1,14123.536008
87.897341,1,14123.894155
87.897341,1,14124.249486
87.897341,1,14124.723012
87.897341,1,14125.078321
87.897341,1,14125.435019
87.897341,1,14125.787883
87.897341,1,14126.139115
87.897341,1,14126.494337
87.891862,1,14126.854207
87.886382,1,14127.206418
87.886382,1,14127.56187
87.886382,1,14127.920601
87.886382,1,14128.274954
87.886382,1,14128.625497
87.886382,1,14128.980927
87.886382,1,14129.339267
87.886382,1,14129.696893
87.886382,1,14130.045821
87.886382,1,14130.400759
87.886382,1,14130.757628
87.886382,1,14131.106784
87.886382,1,14131.462773
87.886382,1,14131.819082
87.886382,1,14132.170586
87.880903,1,14132.520226
87.880903,1,14132.87626
87.880903,1,14133.231033
87.880903,1,14133.576895
87.880903,1,14133.930563
87.880903,1,14134.287034
87.880903,1,14134.645442
87.880903,1,14134.99428
87.880903,1,14135.350994
87.880903,1,14135.708148
87.875424,1,14136.061474
87.869944,1,14136.417249
87.869944,1,14136.775077
87.869944,1,14137.128656
87.869944,1,14137.479654
87.869944,1,14137.837212
87.869944,1,14138.19537
87.869944,1,14138.552401
87.869944,1,14138.908672
87.869944,1,14139.268553
87.869944,1,14139.626729
87.864465,1,14139.982166
87.864465,1,14140.342312
87.864465,1,14140.699618
87.858985,1,14141.055096
87.858985,1,14141.416436
87.858985,1,14141.775815
87.853506,1,14142.133128
87.853506,1,14142.491589
87.848027,1,14142.851235
87.848027,1,14143.209789
87.848027,1,14143.567552
87.848027,1,14143.928495
87.848027,1,14144.288963
87.848027,1,14144.645677
87.842547,1,14145.0065
87.842547,1,14145.383595
87.842547,1,14145.792782
87.842547,1,14146.153996
87.842547,1,14146.514505
87.842547,1,14146.873714
87.837068,1,14147.23447
87.837068,1,14147.594975
87.831588,1,14147.955154
87.831588,1,14148.315896
87.831588,1,14148.67336
87.826109,1,14149.034258
87.826109,1,14149.397266
87.826109,1,14149.758115
87.826109,1,14150.118639
87.826109,1,14150.506435
87.826109,1,14150.866561
87.82063,1,14151.289827
87.82063,1,14151.733968
87.82063,1,14152.173604
87.82063,1,14152.578556
87.82063,1,14152.988307
87.82063,1,14153.348873
87.82063,1,14153.709686
87.82063,1,14154.069319
87.82063,1,14154.430068
87.82063,1,14154.791026
87.82063,1,14155.151678
87.82063,1,14155.51252
87.81515,1,14155.873193
87.809671,1,14156.234034
87.809671,1,14156.594575
87.809671,1,14156.955968
87.809671,1,14157.31772
87.809671,1,14157.678754
87.809671,1,14158.03676
87.809671,1,14158.375883
87.804191,1,14158.717019
87.804191,1,14159.060848
87.804191,1,14159.407
87.804191,1,14159.756609
87.804191,1,14160.107351
87.798712,1,14160.459312
77.798712,2,14160.811776
87.798712,1,14161.163579
87.798712,1,14161.514342
87.798712,1,14161.860349
87.793233,1,14162.207455
87.793233,1,14162.560029
87.793233,1,14162.905905
87.793233,1,14163.253214
87.793233,1,14163.600453
87.793233,1,14163.94988
87.793233,1,14164.299604
87.793233,1,14164.650846
87.793233,1,14165.007231
87.793233,1,14165.365469
87.793233,1,14165.725283
87.793233,1,14166.084616
87.793233,1,14166.440317
87.793233,1,14166.805784
87.793233,1,14167.169969
87.787753,1,14167.530696
87.787753,1,14167.888947
87.787753,1,14168.249905
87.787753,1,14168.61001
87.787753,1,14168.970561
87.782274,1,14169.331244
87.776794,1,14169.691749
87.778006,1,14170.048216
87.776794,1,14170.408712
87.776794,1,14170.769355
87.776794,1,14171.129836
87.771315,1,14171.490086
87.765836,1,14171.845896
87.765836,1,14172.206342
87.765836,1,14172.566702
87.765836,1,14172.927192
87.765836,1,14173.288428
87.765836,1,14173.649033
87.760356,1,14174.009978
87.760356,1,14174.367091
87.760356,1,14174.724251
87.754877,1,14175.081064
87.754877,1,14175.438953
87.754877,1,14175.796144
87.754877,1,14176.147581
87.754877,1,14176.503335
87.754877,1,14176.858307
87.754877,1,14177.211152
87.749397,1,14177.56497
87.749397,1,14177.918653
87.749397,1,14178.273048
87.749397,1,14178.627234
87.743918,1,14178.977865
87.743918,1,14179.334217
