# {"t_start": 1702349791.8609135, "env_id": "compas-v01"} 
r,l,t
99.995,1,1020.795714
99.9995,1,1020.84076
99.9995,1,1020.885653
99.995,1,1020.930974
99.997064,1,1020.976
99.997064,1,1021.021788
99.997064,1,1021.068994
99.995,1,1021.116323
99.996595,1,1021.163932
99.996595,1,1021.21012
99.9995,1,1021.254072
99.995,1,1021.298074
99.997064,1,1021.342237
99.996595,1,1021.386472
99.997064,1,1021.430447
99.995,1,1021.474234
99.995,1,1021.518217
99.996595,1,1021.562999
99.995,1,1021.607152
99.997064,1,1021.650931
99.996595,1,1021.69522
99.995,1,1021.739243
99.995,1,1021.783297
99.995,1,1021.827473
99.996595,1,1021.871374
99.995,1,1021.915792
99.997064,1,1021.960172
99.995,1,1022.003969
99.996595,1,1022.047857
99.995,1,1022.091674
99.997064,1,1022.135087
99.995,1,1022.178938
99.996595,1,1022.222524
99.996595,1,1022.266098
99.995,1,1022.309819
99.996595,1,1022.354027
99.996595,1,1022.397569
99.9995,1,1022.442178
99.996595,1,1022.487198
89.995,2,1022.533547
99.997064,1,1022.578504
99.995,1,1022.622696
99.995,1,1022.666965
99.995,1,1022.710967
99.995,1,1022.755
99.995,1,1022.800047
99.995,1,1022.845438
99.995,1,1022.890032
99.997064,1,1022.935195
99.9995,1,1022.980358
99.9995,1,1023.025328
99.9995,1,1023.070206
99.995,1,1023.11465
99.995,1,1023.159716
99.9995,1,1023.20507
99.996595,1,1023.250001
99.9995,1,1023.295245
99.995,1,1023.339897
99.995,1,1023.384282
99.995,1,1023.428381
99.996595,1,1023.472122
99.995,1,1023.516923
99.996595,1,1023.562014
99.9995,1,1023.606745
99.995,1,1023.65064
99.995,1,1023.694942
99.997064,1,1023.739017
99.9995,1,1023.783073
99.995,1,1023.827907
99.996595,1,1023.872686
99.996595,1,1023.917853
99.996595,1,1023.963043
99.995,1,1024.007784
99.995,1,1024.052963
99.997064,1,1024.097925
99.996595,1,1024.1429
99.995,1,1024.188451
99.996595,1,1024.233908
99.9995,1,1024.278829
99.9995,1,1024.324304
99.997064,1,1024.369607
99.997064,1,1024.415094
99.995,1,1024.460028
99.996595,1,1024.504754
99.995,1,1024.549688
99.996595,1,1024.593722
99.995,1,1024.638524
99.996595,1,1024.683084
99.995,1,1024.728483
99.995,1,1024.773439
99.996595,1,1024.818679
99.995,1,1024.863895
99.996595,1,1024.909254
99.995,1,1024.956501
99.9995,1,1025.003242
99.9995,1,1025.050154
99.996595,1,1025.096322
99.9995,1,1025.141536
99.995,1,1025.186973
99.996595,1,1025.232012
89.997064,2,1025.278922
99.996595,1,1025.324391
99.996595,1,1025.369267
99.995,1,1025.414654
99.995,1,1025.45938
99.995,1,1025.504407
99.997064,1,1025.549422
99.996595,1,1025.595604
99.995,1,1025.64133
99.995,1,1025.685642
99.996595,1,1025.729653
99.9995,1,1025.773603
99.995,1,1025.818597
99.996595,1,1025.863494
99.995,1,1025.908388
99.996595,1,1025.953509
99.996595,1,1025.998953
99.996595,1,1026.044294
99.995,1,1026.219422
99.996595,1,1026.264476
99.997064,1,1026.3091
99.996595,1,1026.353996
99.996595,1,1026.398506
99.996595,1,1026.443787
99.995,1,1026.488117
99.997064,1,1026.532415
99.995,1,1026.5767
99.996595,1,1026.62079
99.997064,1,1026.666019
99.9995,1,1026.710873
99.9995,1,1026.756077
99.9995,1,1026.801371
99.995,1,1026.846295
99.9995,1,1026.891603
99.997064,1,1026.938321
99.997064,1,1026.985079
99.995,1,1027.031952
99.996595,1,1027.078491
99.996595,1,1027.123238
99.995,1,1027.168482
99.995,1,1027.213337
99.997064,1,1027.257656
99.996595,1,1027.302647
99.996595,1,1027.347253
99.996595,1,1027.391962
99.996595,1,1027.437203
99.9995,1,1027.481743
99.995,1,1027.526125
99.995,1,1027.570653
99.996595,1,1027.614638
99.995,1,1027.658679
99.996595,1,1027.704941
99.997064,1,1027.748829
99.997064,1,1027.793088
99.9995,1,1027.837637
99.996595,1,1027.882692
99.996595,1,1027.927618
99.995,1,1027.972814
99.996595,1,1028.017241
99.997064,1,1028.062501
99.995,1,1028.107569
99.9995,1,1028.152483
99.995,1,1028.197913
99.996595,1,1028.243084
99.997064,1,1028.287777
99.996595,1,1028.332922
99.995,1,1028.377946
99.997064,1,1028.422894
99.996595,1,1028.467812
99.997064,1,1028.511815
99.996595,1,1028.555994
89.996595,2,1028.602221
99.996595,1,1028.646838
99.996595,1,1028.691163
99.995,1,1028.73566
99.996595,1,1028.780067
99.997064,1,1028.824926
99.995,1,1028.873239
99.996595,1,1028.918361
99.996595,1,1028.962837
99.997064,1,1029.006835
99.995,1,1029.051128
99.995,1,1029.094879
89.996595,2,1029.140848
89.996595,2,1029.18728
99.996595,1,1029.230551
99.996595,1,1029.274011
99.995,1,1029.31811
99.996595,1,1029.362296
99.996595,1,1029.406129
99.996595,1,1029.450245
99.995,1,1029.494348
99.9995,1,1029.538342
99.996595,1,1029.58261
99.996595,1,1029.626898
99.995,1,1029.671351
99.996595,1,1029.715617
99.997064,1,1029.760477
99.995,1,1029.805298
99.9995,1,1029.850222
99.996595,1,1029.895337
99.995,1,1029.939734
99.995,1,1029.983571
99.995,1,1030.027488
99.995,1,1030.072386
99.996595,1,1030.116125
99.995,1,1030.159868
99.995,1,1030.204553
99.995,1,1030.24819
99.997064,1,1030.291921
99.995,1,1030.336384
99.995,1,1030.380447
99.996595,1,1030.424684
99.995,1,1030.468657
99.995,1,1030.512795
99.996595,1,1030.556544
99.995,1,1030.600715
99.9995,1,1030.644453
99.995,1,1030.688421
99.997064,1,1030.731885
99.995,1,1030.776551
99.995,1,1030.820343
99.995,1,1030.864219
99.995,1,1030.908989
99.995,1,1030.953104
99.996595,1,1030.996981
99.995,1,1031.040864
99.996595,1,1031.085057
99.996595,1,1031.129323
99.995,1,1031.173279
99.995,1,1031.217075
99.996595,1,1031.260995
99.995,1,1031.304979
99.997064,1,1031.349035
99.9995,1,1031.392966
99.995,1,1031.444802
99.997064,1,1031.489242
99.997064,1,1031.533074
99.996595,1,1031.577259
89.996595,2,1031.623291
99.995,1,1031.666966
99.997064,1,1031.710555
99.995,1,1031.754424
99.995,1,1031.79886
99.996595,1,1031.843449
99.995,1,1031.888441
99.995,1,1031.933537
99.9995,1,1031.978342
99.995,1,1032.022898
99.997064,1,1032.06797
99.995,1,1032.112927
99.996595,1,1032.157775
99.996595,1,1032.202264
99.996595,1,1032.246637
89.996595,2,1032.29348
99.996595,1,1032.338399
99.996595,1,1032.384648
99.996595,1,1032.431855
99.995,1,1032.477927
99.995,1,1032.523056
99.995,1,1032.568311
99.997064,1,1032.613357
99.996595,1,1032.658041
99.996595,1,1032.70302
99.995,1,1032.748165
99.995,1,1032.793178
99.996595,1,1032.838054
99.995,1,1032.882263
99.995,1,1032.926434
99.995,1,1032.969955
99.996595,1,1033.013824
99.996595,1,1033.058067
99.995,1,1033.1023
99.9995,1,1033.146229
99.995,1,1033.190275
99.995,1,1033.233571
99.9995,1,1033.277283
99.996595,1,1033.321498
99.9995,1,1033.365439
99.995,1,1033.40941
99.995,1,1033.456747
99.995,1,1033.501316
99.9995,1,1033.546212
99.995,1,1033.590992
99.996595,1,1033.635683
99.997064,1,1033.680548
99.995,1,1033.725194
99.997064,1,1033.770001
99.995,1,1033.815713
99.9995,1,1033.860211
99.996595,1,1033.904856
99.995,1,1033.949808
99.997064,1,1033.994246
99.995,1,1034.03921
99.9995,1,1034.084179
99.996595,1,1034.128695
99.995,1,1034.174609
99.996595,1,1034.223872
99.9995,1,1034.270262
99.996595,1,1034.31587
99.996595,1,1034.360851
99.9995,1,1034.405913
99.996595,1,1034.451165
99.995,1,1034.496107
99.996595,1,1034.540863
99.997064,1,1034.585707
99.995,1,1034.630177
99.997064,1,1034.674958
99.995,1,1034.719585
99.995,1,1034.764294
99.996595,1,1034.809425
99.995,1,1034.854163
99.995,1,1034.899015
99.9995,1,1034.943867
99.996595,1,1034.988227
99.9995,1,1035.032843
99.996595,1,1035.077474
99.9995,1,1035.121293
99.996595,1,1035.166007
99.995,1,1035.210034
99.996595,1,1035.254028
99.995,1,1035.298302
99.997064,1,1035.342437
99.995,1,1035.386414
99.996595,1,1035.429988
99.997064,1,1035.473411
99.9995,1,1035.516839
99.996595,1,1035.561409
99.995,1,1035.60803
99.997064,1,1035.655734
99.9995,1,1035.70331
99.997064,1,1035.751295
99.997064,1,1035.79986
99.995,1,1035.846488
99.995,1,1035.892672
99.997064,1,1035.940249
99.995,1,1035.988415
99.996595,1,1036.036324
99.996595,1,1036.084582
99.9995,1,1036.131529
99.995,1,1036.17603
99.996595,1,1036.220086
99.995,1,1036.26404
99.996595,1,1036.308208
99.996595,1,1036.355249
99.995,1,1036.403378
99.997064,1,1036.450567
99.9995,1,1036.497581
99.995,1,1036.544796
99.995,1,1036.591928
99.996595,1,1036.637177
99.995,1,1036.684704
89.996595,2,1036.732991
99.996595,1,1036.780327
99.996595,1,1036.827284
89.996595,2,1036.874868
99.996595,1,1036.920185
99.996595,1,1036.964314
99.9995,1,1037.008604
99.995,1,1037.05371
99.997064,1,1037.097765
99.995,1,1037.142787
99.9995,1,1037.188737
99.995,1,1037.23414
99.997064,1,1037.279714
99.9995,1,1037.325463
99.996595,1,1037.371246
99.996595,1,1037.547447
99.997064,1,1037.593026
99.997064,1,1037.638782
99.995,1,1037.685958
99.9995,1,1037.73355
99.996595,1,1037.780664
99.995,1,1037.826712
99.995,1,1037.871103
99.995,1,1037.915419
99.995,1,1037.95937
99.995,1,1038.003402
99.995,1,1038.049745
99.997064,1,1038.096582
99.9995,1,1038.143601
99.995,1,1038.19046
99.996595,1,1038.236535
99.995,1,1038.282523
99.9995,1,1038.32849
99.995,1,1038.374711
99.997064,1,1038.420795
99.995,1,1038.467121
99.995,1,1038.513597
99.996595,1,1038.560777
99.997064,1,1038.608081
99.996595,1,1038.654266
89.995,2,1038.700236
99.995,1,1038.744234
99.995,1,1038.788179
99.9995,1,1038.832278
99.996595,1,1038.876874
99.995,1,1038.923385
89.995,2,1038.974314
99.996595,1,1039.044245
99.997064,1,1039.100979
99.995,1,1039.147744
99.9995,1,1039.193778
99.995,1,1039.240049
99.995,1,1039.286364
99.996595,1,1039.33342
99.996595,1,1039.379498
99.9995,1,1039.426262
99.997064,1,1039.471414
99.996595,1,1039.514785
99.996595,1,1039.558803
99.995,1,1039.604002
99.9995,1,1039.649383
99.9995,1,1039.693666
99.995,1,1039.737638
99.996595,1,1039.781566
89.996595,2,1039.827573
99.995,1,1039.872549
99.9995,1,1039.917678
99.995,1,1039.964185
99.9995,1,1040.01062
99.995,1,1040.058134
99.995,1,1040.105238
99.997064,1,1040.152156
99.9995,1,1040.198531
99.997064,1,1040.244196
99.997064,1,1040.289532
99.9995,1,1040.335757
99.996595,1,1040.382306
99.996595,1,1040.428795
99.997064,1,1040.473315
99.9995,1,1040.5173
99.997064,1,1040.561486
99.9995,1,1040.605433
99.996595,1,1040.649988
99.995,1,1040.698733
99.996595,1,1040.747196
99.996595,1,1040.79475
99.996595,1,1040.840936
99.995,1,1040.886941
99.9995,1,1040.934193
99.997064,1,1040.980788
99.9995,1,1041.028228
99.995,1,1041.075965
99.996595,1,1041.122917
99.995,1,1041.171371
99.995,1,1041.217511
99.996595,1,1041.263826
99.995,1,1041.310225
89.9995,2,1041.358886
99.9995,1,1041.404912
99.995,1,1041.449651
99.995,1,1041.4937
99.995,1,1041.537605
99.9995,1,1041.58177
99.9995,1,1041.628236
99.997064,1,1041.67651
99.997064,1,1041.723643
99.996595,1,1041.771322
99.996595,1,1041.818022
99.9995,1,1041.862594
99.996595,1,1041.908531
99.997064,1,1041.955166
99.995,1,1042.001906
99.996595,1,1042.049197
99.996595,1,1042.096981
99.995,1,1042.144015
99.997064,1,1042.188729
99.996595,1,1042.232806
99.995,1,1042.276758
99.997064,1,1042.321043
99.997064,1,1042.36536
89.995,2,1042.414366
99.9995,1,1042.459498
99.9995,1,1042.506594
99.996595,1,1042.553224
99.996595,1,1042.599693
99.996595,1,1042.64715
99.996595,1,1042.693076
99.9995,1,1042.741205
99.9995,1,1042.789186
99.997064,1,1042.835466
99.996595,1,1042.883188
99.997064,1,1042.927992
99.996595,1,1042.972054
99.996595,1,1043.015976
99.997064,1,1043.060226
99.997064,1,1043.107733
99.9995,1,1043.155993
99.996595,1,1043.202813
99.995,1,1043.249954
99.995,1,1043.2973
99.996595,1,1043.344744
99.9995,1,1043.390381
99.996595,1,1043.437298
99.995,1,1043.484358
99.9995,1,1043.531775
99.996595,1,1043.579208
99.997064,1,1043.627923
99.9995,1,1043.675149
99.9995,1,1043.722167
99.9995,1,1043.766174
99.996595,1,1043.810379
99.997064,1,1043.854323
99.996595,1,1043.898359
99.995,1,1043.944408
99.996595,1,1043.991862
99.995,1,1044.040462
99.997064,1,1044.088029
99.9995,1,1044.134496
99.9995,1,1044.180174
99.995,1,1044.225407
99.996595,1,1044.270199
99.997064,1,1044.315079
99.996595,1,1044.360036
99.9995,1,1044.40581
99.995,1,1044.450264
99.996595,1,1044.494187
99.997064,1,1044.538838
99.9995,1,1044.586898
99.995,1,1044.635617
99.995,1,1044.681232
99.996595,1,1044.726454
99.996595,1,1044.771734
99.996595,1,1044.817211
99.995,1,1044.862695
99.995,1,1044.908204
99.9995,1,1044.955678
99.997064,1,1045.002853
99.995,1,1045.049169
99.995,1,1045.095353
99.996595,1,1045.141763
99.996595,1,1045.189116
99.996595,1,1045.234706
99.996595,1,1045.280076
99.9995,1,1045.32556
99.995,1,1045.370854
99.996595,1,1045.423215
99.996595,1,1045.469606
99.9995,1,1045.516031
99.995,1,1045.563274
89.995,2,1045.612247
99.996595,1,1045.657934
99.995,1,1045.705041
99.996595,1,1045.75236
99.997064,1,1045.799424
99.995,1,1045.846619
99.9995,1,1045.893331
99.996595,1,1045.961932
99.996595,1,1046.017634
99.996595,1,1046.063548
99.996595,1,1046.117462
99.995,1,1046.163443
99.9995,1,1046.210351
99.996595,1,1046.256206
99.995,1,1046.301535
99.995,1,1046.347495
99.995,1,1046.393089
99.997064,1,1046.437702
99.997064,1,1046.482189
99.9995,1,1046.526441
99.997064,1,1046.571143
99.996595,1,1046.61553
99.996595,1,1046.660099
99.996595,1,1046.704584
99.996595,1,1046.748925
99.995,1,1046.793112
99.995,1,1046.837076
99.996595,1,1046.88098
99.996595,1,1046.926213
99.9995,1,1046.970951
99.996595,1,1047.016019
99.996595,1,1047.061029
99.996595,1,1047.105756
99.996595,1,1047.150056
99.997064,1,1047.194768
99.996595,1,1047.238297
99.996595,1,1047.282063
99.995,1,1047.326337
99.997064,1,1047.370727
89.9995,2,1047.416807
99.996595,1,1047.460848
99.995,1,1047.504815
99.995,1,1047.548965
99.997064,1,1047.592979
99.9995,1,1047.636908
99.996595,1,1047.681469
99.996595,1,1047.725456
99.996595,1,1047.769531
99.9995,1,1047.814195
99.9995,1,1047.858454
99.997064,1,1047.902796
89.996595,2,1047.94989
99.996595,1,1047.994469
99.9995,1,1048.038892
99.997064,1,1048.083421
99.995,1,1048.127939
99.9995,1,1048.172489
99.996595,1,1048.216751
99.995,1,1048.26078
99.9995,1,1048.304919
99.995,1,1048.348904
99.995,1,1048.392896
99.995,1,1048.43697
99.9995,1,1048.481172
89.997064,2,1048.527261
99.996595,1,1048.571573
99.997064,1,1048.615818
99.995,1,1048.66004
99.995,1,1048.703909
89.996595,2,1048.749424
99.995,1,1048.794096
99.996595,1,1048.838501
99.997064,1,1049.011558
99.995,1,1049.062299
99.996595,1,1049.105815
99.997064,1,1049.149476
99.9995,1,1049.193154
99.997064,1,1049.236218
99.996595,1,1049.279644
99.995,1,1049.323384
99.997064,1,1049.367052
99.995,1,1049.411341
99.997064,1,1049.455541
99.996595,1,1049.499865
99.996595,1,1049.544513
99.995,1,1049.600282
99.9995,1,1049.668005
99.9995,1,1049.712722
99.996595,1,1049.762038
99.9995,1,1049.807673
99.997064,1,1049.851082
89.997064,2,1049.897462
99.996595,1,1049.941507
99.995,1,1049.985013
99.997064,1,1050.028572
99.995,1,1050.07283
99.995,1,1050.116659
99.995,1,1050.160372
99.996595,1,1050.231665
99.996595,1,1050.287807
99.995,1,1050.332003
99.996595,1,1050.37642
99.996595,1,1050.420474
99.995,1,1050.463871
99.997064,1,1050.507194
99.997064,1,1050.553218
99.996595,1,1050.597507
99.996595,1,1050.641076
99.997064,1,1050.685179
99.995,1,1050.728836
89.9995,2,1050.773695
99.997064,1,1050.817996
99.996595,1,1050.861614
99.996595,1,1050.905222
99.997064,1,1050.949444
99.996595,1,1050.993629
99.995,1,1051.037563
99.995,1,1051.081701
99.996595,1,1051.127951
99.997064,1,1051.1725
99.997064,1,1051.216405
99.996595,1,1051.259845
99.9995,1,1051.303887
99.996595,1,1051.348153
99.996595,1,1051.392587
99.996595,1,1051.436753
99.9995,1,1051.480203
99.995,1,1051.526003
99.995,1,1051.570893
99.995,1,1051.614884
99.995,1,1051.658717
99.996595,1,1051.702809
99.995,1,1051.74673
99.995,1,1051.793168
99.997064,1,1051.836244
99.995,1,1051.879376
99.995,1,1051.922258
99.9995,1,1051.965139
99.995,1,1052.008291
99.9995,1,1052.053761
99.9995,1,1052.099179
99.997064,1,1052.144379
99.995,1,1052.189992
99.995,1,1052.23548
99.997064,1,1052.280749
99.996595,1,1052.33761
99.995,1,1052.394519
99.997064,1,1052.438926
99.9995,1,1052.499535
99.995,1,1052.54384
99.996595,1,1052.587631
99.995,1,1052.631561
99.996595,1,1052.675265
99.9995,1,1052.718736
99.995,1,1052.762235
99.996595,1,1052.805977
99.996595,1,1052.857594
99.9995,1,1052.929301
99.9995,1,1052.973784
89.996595,2,1053.027655
99.995,1,1053.076365
99.996595,1,1053.122196
99.997064,1,1053.167045
99.996595,1,1053.211941
99.997064,1,1053.256674
99.997064,1,1053.301871
89.995,2,1053.348403
99.995,1,1053.393373
99.995,1,1053.441182
99.995,1,1053.512083
99.996595,1,1053.56079
99.997064,1,1053.604672
99.9995,1,1053.648955
99.996595,1,1053.694782
99.995,1,1053.741199
99.996595,1,1053.788593
99.996595,1,1053.835117
99.995,1,1053.880723
99.9995,1,1053.925889
99.995,1,1053.970861
99.995,1,1054.015706
99.995,1,1054.060918
89.996595,2,1054.10717
99.997064,1,1054.151711
99.997064,1,1054.195819
99.995,1,1054.239686
99.995,1,1054.283479
99.995,1,1054.327582
99.996595,1,1054.377241
99.995,1,1054.421546
99.995,1,1054.465635
99.997064,1,1054.50929
99.996595,1,1054.553487
99.9995,1,1054.597646
99.995,1,1054.641506
99.997064,1,1054.691916
99.9995,1,1054.76293
99.996595,1,1054.816611
99.996595,1,1054.860595
99.995,1,1054.905738
99.995,1,1054.950735
99.996595,1,1054.995483
99.9995,1,1055.040153
99.996595,1,1055.085201
99.996595,1,1055.130435
99.995,1,1055.177207
99.996595,1,1055.224139
99.9995,1,1055.270313
99.996595,1,1055.316414
99.997064,1,1055.360956
99.9995,1,1055.405607
99.996595,1,1055.471384
99.996595,1,1055.530748
99.995,1,1055.5748
99.996595,1,1055.624688
99.9995,1,1055.66958
99.995,1,1055.714141
99.995,1,1055.759304
99.996595,1,1055.804276
99.995,1,1055.848859
99.995,1,1055.893169
99.996595,1,1055.937422
99.996595,1,1056.001243
99.997064,1,1056.058657
99.9995,1,1056.102408
99.996595,1,1056.146165
99.995,1,1056.191262
99.996595,1,1056.236221
99.997064,1,1056.28111
89.995,2,1056.327697
89.996595,2,1056.374937
99.996595,1,1056.420197
99.995,1,1056.465184
99.996595,1,1056.509266
99.995,1,1056.553772
99.996595,1,1056.597726
99.9995,1,1056.641956
99.996595,1,1056.686272
99.995,1,1056.73113
99.996595,1,1056.776145
99.996595,1,1056.821519
99.9995,1,1056.867473
99.995,1,1056.914673
99.995,1,1056.961385
99.997064,1,1057.007715
99.996595,1,1057.053408
99.995,1,1057.098041
99.997064,1,1057.143085
99.996595,1,1057.187966
99.996595,1,1057.232134
99.995,1,1057.276096
99.995,1,1057.320211
99.996595,1,1057.369
99.9995,1,1057.413396
99.996595,1,1057.457629
99.996595,1,1057.501997
99.995,1,1057.54673
99.9995,1,1057.591351
99.997064,1,1057.635535
99.996595,1,1057.68049
99.995,1,1057.751537
99.997064,1,1057.800157
99.995,1,1057.844134
99.995,1,1057.889698
99.995,1,1057.934458
99.996595,1,1057.97838
99.997064,1,1058.023263
99.997064,1,1058.067988
99.9995,1,1058.112675
99.997064,1,1058.156854
99.995,1,1058.20119
99.996595,1,1058.245169
99.9995,1,1058.289412
99.996595,1,1058.333217
99.996595,1,1058.377177
99.996595,1,1058.420896
99.995,1,1058.465547
99.996595,1,1058.510082
99.996595,1,1058.554433
99.995,1,1058.598343
99.995,1,1058.641671
99.996595,1,1058.685895
99.995,1,1058.729312
99.997064,1,1058.773617
99.995,1,1058.81783
99.995,1,1058.861645
99.997064,1,1058.907069
99.996595,1,1058.951597
99.996595,1,1058.996248
99.996595,1,1059.040939
99.996595,1,1059.085104
99.996595,1,1059.128269
89.996595,2,1059.174165
99.996595,1,1059.218399
99.9995,1,1059.262236
99.996595,1,1059.313472
99.995,1,1059.369216
99.996595,1,1059.413024
99.995,1,1059.457193
99.995,1,1059.500443
99.995,1,1059.544334
99.996595,1,1059.58803
99.996595,1,1059.631911
99.997064,1,1059.675894
99.997064,1,1059.720167
99.995,1,1059.765148
99.995,1,1059.809662
99.996595,1,1059.853892
99.996595,1,1059.898129
99.9995,1,1059.942333
99.995,1,1059.986816
99.995,1,1060.031915
99.9995,1,1060.077293
99.996595,1,1060.121928
99.997064,1,1060.17151
99.995,1,1060.216643
99.997064,1,1060.260199
99.996595,1,1060.304394
99.996595,1,1060.348239
99.997064,1,1060.392162
99.997064,1,1060.569452
99.996595,1,1060.613821
99.997064,1,1060.657018
99.995,1,1060.700869
99.996595,1,1060.744412
89.997064,2,1060.790964
99.997064,1,1060.835088
99.995,1,1060.879963
99.995,1,1060.924109
99.996595,1,1060.968145
99.995,1,1061.012243
99.996595,1,1061.056198
99.995,1,1061.100618
99.996595,1,1061.144696
99.997064,1,1061.189358
99.995,1,1061.233727
99.995,1,1061.27749
99.995,1,1061.321719
99.997064,1,1061.365642
99.9995,1,1061.409537
99.997064,1,1061.455509
99.9995,1,1061.500361
99.995,1,1061.545418
99.997064,1,1061.589724
99.995,1,1061.634722
99.997064,1,1061.678718
99.9995,1,1061.743219
99.996595,1,1061.799112
99.996595,1,1061.843124
99.995,1,1061.887338
99.997064,1,1061.932238
99.995,1,1061.977902
99.996595,1,1062.022828
99.996595,1,1062.067718
99.996595,1,1062.112171
99.996595,1,1062.156028
99.995,1,1062.200319
89.996595,2,1062.246474
99.997064,1,1062.290959
99.995,1,1062.334867
99.996595,1,1062.379105
99.996595,1,1062.423473
99.9995,1,1062.466738
99.996595,1,1062.510416
99.996595,1,1062.554863
99.995,1,1062.59887
99.9995,1,1062.643179
99.996595,1,1062.687578
99.995,1,1062.731212
99.996595,1,1062.775173
99.996595,1,1062.819324
99.997064,1,1062.863273
99.9995,1,1062.907142
99.996595,1,1062.951513
99.997064,1,1062.995144
99.9995,1,1063.039069
99.996595,1,1063.083046
99.995,1,1063.127156
99.996595,1,1063.171112
99.996595,1,1063.215802
99.9995,1,1063.259821
99.996595,1,1063.309421
99.997064,1,1063.353436
99.997064,1,1063.397161
99.996595,1,1063.440963
99.996595,1,1063.484349
99.996595,1,1063.528345
99.9995,1,1063.572097
99.997064,1,1063.615763
99.996595,1,1063.660839
99.9995,1,1063.705101
99.996595,1,1063.749033
99.995,1,1063.793274
99.996595,1,1063.838555
99.996595,1,1063.884382
99.996595,1,1063.929972
99.995,1,1063.976525
99.995,1,1064.023557
99.995,1,1064.070409
99.995,1,1064.11694
99.997064,1,1064.161364
99.996595,1,1064.205712
99.996595,1,1064.255113
89.996595,2,1064.329066
89.997064,2,1064.381452
99.996595,1,1064.426993
99.9995,1,1064.473682
99.996595,1,1064.529076
99.995,1,1064.600712
99.995,1,1064.647516
99.995,1,1064.692516
99.997064,1,1064.737574
99.997064,1,1064.783111
99.997064,1,1064.828319
99.995,1,1064.873384
99.9995,1,1064.917928
99.995,1,1064.962007
99.995,1,1065.006176
99.9995,1,1065.065282
99.997064,1,1065.116588
99.996595,1,1065.16234
99.996595,1,1065.207843
99.996595,1,1065.253579
99.997064,1,1065.300037
99.995,1,1065.345297
99.995,1,1065.39095
99.9995,1,1065.435315
99.995,1,1065.479287
99.995,1,1065.523139
99.995,1,1065.567288
99.9995,1,1065.611137
99.996595,1,1065.655468
99.9995,1,1065.702191
99.995,1,1065.748254
99.996595,1,1065.794221
99.9995,1,1065.838266
99.996595,1,1065.882238
99.996595,1,1065.926305
99.995,1,1065.970644
99.996595,1,1066.041241
99.997064,1,1066.098117
99.997064,1,1066.144031
99.9995,1,1066.1901
99.9995,1,1066.235485
99.995,1,1066.279444
79.997064,3,1066.327442
99.996595,1,1066.371358
99.9995,1,1066.415437
99.996595,1,1066.461417
99.996595,1,1066.505404
99.995,1,1066.548922
99.995,1,1066.59243
89.997064,2,1066.638199
99.9995,1,1066.683367
99.9995,1,1066.727818
99.996595,1,1066.771737
99.996595,1,1066.815838
99.995,1,1066.859698
99.995,1,1066.903571
99.997064,1,1066.949508
99.996595,1,1066.995681
99.996595,1,1067.040294
99.995,1,1067.083616
99.996595,1,1067.127607
89.996595,2,1067.173403
99.9995,1,1067.217237
89.995,2,1067.262821
99.996595,1,1067.30914
99.9995,1,1067.354649
99.996595,1,1067.400913
99.996595,1,1067.446212
99.995,1,1067.490187
99.996595,1,1067.534078
99.9995,1,1067.578116
99.996595,1,1067.622009
99.996595,1,1067.668387
99.995,1,1067.714006
99.996595,1,1067.75894
99.995,1,1067.803328
99.996595,1,1067.849151
99.9995,1,1067.894995
99.996595,1,1067.939372
99.995,1,1067.983346
99.996595,1,1068.027241
99.9995,1,1068.071294
99.996595,1,1068.115767
99.996595,1,1068.161681
99.995,1,1068.208445
99.997064,1,1068.252856
99.995,1,1068.29716
99.996595,1,1068.341053
99.997064,1,1068.384946
99.997064,1,1068.430547
99.996595,1,1068.477616
99.996595,1,1068.523941
99.9995,1,1068.568079
99.997064,1,1068.622781
99.997064,1,1068.689912
99.996595,1,1068.736027
99.996595,1,1068.783464
99.996595,1,1068.831058
99.997064,1,1068.879225
99.995,1,1068.925565
99.996595,1,1068.970694
99.996595,1,1069.015183
99.9995,1,1069.059371
99.996595,1,1069.103561
99.996595,1,1069.148508
99.995,1,1069.193657
99.996595,1,1069.238739
99.995,1,1069.282845
99.9995,1,1069.328662
99.997064,1,1069.381719
99.995,1,1069.429435
99.996595,1,1069.492439
99.995,1,1069.552074
99.9995,1,1069.597604
99.997064,1,1069.657067
99.997064,1,1069.702705
99.995,1,1069.74806
99.996595,1,1069.793724
99.995,1,1069.848844
99.9995,1,1069.917528
99.9995,1,1069.963056
99.997064,1,1070.008382
99.997064,1,1070.05483
99.997064,1,1070.100695
99.995,1,1070.14678
99.9995,1,1070.192497
99.995,1,1070.238693
99.997064,1,1070.284208
99.997064,1,1070.331054
99.996595,1,1070.377231
89.995,2,1070.42562
99.996595,1,1070.470978
99.995,1,1070.516703
99.995,1,1070.562394
99.995,1,1070.608055
99.996595,1,1070.652827
99.996595,1,1070.697803
99.997064,1,1070.742756
99.997064,1,1070.788198
99.997064,1,1070.833128
99.9995,1,1070.877401
99.995,1,1070.922025
99.996595,1,1070.966385
99.996595,1,1071.010498
99.996595,1,1071.055491
89.997064,2,1071.102638
99.9995,1,1071.14724
99.9995,1,1071.191767
99.996595,1,1071.236393
99.9995,1,1071.281039
99.995,1,1071.326678
99.997064,1,1071.371448
99.997064,1,1071.416123
99.996595,1,1071.460464
99.996595,1,1071.504545
99.996595,1,1071.549165
99.995,1,1071.59372
99.995,1,1071.6383
