# {"t_start": 1702201858.3638394, "env_id": "german-v01"} 
r,l,t
98.413815,16,3702.340822
98.413815,16,3702.450621
98.413815,16,3702.553492
98.413815,16,3702.671512
98.413815,16,3702.769295
98.413815,16,3702.864208
98.413815,16,3702.963253
98.413815,16,3703.053758
98.413815,16,3703.145671
98.413815,16,3703.236618
98.413815,16,3703.326908
98.413815,16,3703.418411
98.413815,16,3703.51225
98.413815,16,3703.751493
98.413815,16,3703.847831
98.413815,16,3703.937908
98.413815,16,3704.027865
98.413815,16,3704.117108
98.413815,16,3704.208049
98.413815,16,3704.297025
98.413815,16,3704.386648
98.413815,16,3704.47581
98.413815,16,3704.565467
98.413815,16,3704.667597
98.413815,16,3704.792112
98.413815,16,3704.881656
98.413815,16,3704.971427
98.413815,16,3705.068073
98.413815,16,3705.167127
98.413815,16,3705.405408
98.413815,16,3705.504782
98.413815,16,3705.602182
98.413815,16,3705.700207
98.413815,16,3705.798202
98.413815,16,3705.900956
98.413815,16,3705.998005
98.413815,16,3706.09616
98.413815,16,3706.193159
98.413815,16,3706.289469
98.413815,16,3706.393321
98.413815,16,3706.491493
98.413815,16,3706.58912
98.413815,16,3706.686342
98.413815,16,3706.783417
98.413815,16,3706.88024
98.413815,16,3707.116815
98.413815,16,3707.215925
98.413815,16,3707.313268
98.413815,16,3707.412664
98.413815,16,3707.510112
98.413815,16,3707.609298
98.413815,16,3707.706677
98.413815,16,3707.805616
98.413815,16,3707.903603
98.413815,16,3708.009487
98.413815,16,3708.10872
98.413815,16,3708.205121
98.413815,16,3708.304922
98.413815,16,3708.402875
98.413815,16,3708.50062
98.413815,16,3708.612672
98.413815,16,3708.920333
98.413815,16,3709.019147
98.413815,16,3709.116963
98.413815,16,3709.217015
98.413815,16,3709.314563
98.413815,16,3709.414114
98.413815,16,3709.513913
98.413815,16,3709.616974
98.413815,16,3709.714732
98.413815,16,3709.809852
98.413815,16,3709.912172
98.413815,16,3710.012567
98.413815,16,3710.109744
98.413815,16,3710.209103
98.413815,16,3710.305411
98.413815,16,3710.40468
98.413815,16,3710.687368
98.413815,16,3710.78515
98.413815,16,3710.881134
98.413815,16,3710.977522
98.413815,16,3711.077462
98.413815,16,3711.179044
98.413815,16,3711.278547
98.413815,16,3711.375747
98.413815,16,3711.475717
98.413815,16,3711.574409
98.413815,16,3711.670299
98.413815,16,3711.766284
98.413815,16,3711.863503
98.413815,16,3711.965296
98.413815,16,3712.061523
98.413815,16,3712.158203
98.413815,16,3712.452075
98.413815,16,3712.561033
98.413815,16,3712.650613
98.413815,16,3712.740512
98.413815,16,3712.83627
98.413815,16,3712.927094
98.413815,16,3713.016062
98.413815,16,3713.105865
98.413815,16,3713.19526
98.413815,16,3713.325645
98.413815,16,3713.432097
98.413815,16,3713.522137
98.413815,16,3713.611834
98.413815,16,3713.70155
98.413815,16,3713.793053
98.413815,16,3713.885221
98.413815,16,3714.120087
98.413815,16,3714.209065
98.413815,16,3714.305713
98.413815,16,3714.425484
98.413815,16,3714.528327
98.413815,16,3714.617103
98.413815,16,3714.706375
98.413815,16,3714.795035
98.413815,16,3714.889959
98.413815,16,3714.990794
98.413815,16,3715.087597
98.413815,16,3715.20286
98.413815,16,3715.300396
98.413815,16,3715.39821
98.413815,16,3715.495334
98.413815,16,3715.593513
98.413815,16,3715.867576
98.413815,16,3715.963202
98.413815,16,3716.060878
98.413815,16,3716.203655
98.413815,16,3716.309766
98.413815,16,3716.405975
98.413815,16,3716.503002
98.413815,16,3716.599768
98.413815,16,3716.694582
98.413815,16,3716.79434
98.413815,16,3716.890014
98.413815,16,3716.993571
98.413815,16,3717.121331
98.413815,16,3717.210834
98.413815,16,3717.303128
98.413815,16,3717.399506
98.413815,16,3717.623796
98.413815,16,3717.711881
98.413815,16,3717.807739
98.413815,16,3717.900184
98.413815,16,3717.997411
98.413815,16,3718.101746
98.413815,16,3718.194648
98.413815,16,3718.285714
98.413815,16,3718.375336
98.413815,16,3718.465877
98.413815,16,3718.55549
98.413815,16,3718.64696
98.413815,16,3718.737022
98.413815,16,3718.83044
98.413815,16,3718.935402
98.413815,16,3719.044213
98.413815,16,3719.277879
98.413815,16,3719.367977
98.413815,16,3719.457918
98.413815,16,3719.54894
98.413815,16,3719.647973
98.413815,16,3719.739094
98.413815,16,3719.863373
98.413815,16,3719.993252
98.413815,16,3720.088067
98.413815,16,3720.182252
98.413815,16,3720.273172
98.413815,16,3720.363719
98.413815,16,3720.45391
98.413815,16,3720.543466
98.413815,16,3720.651808
98.413815,16,3720.765358
98.413815,16,3721.056449
98.413815,16,3721.155043
98.413815,16,3721.255576
98.413815,16,3721.359667
98.413815,16,3721.454953
98.413815,16,3721.549347
98.413815,16,3721.66337
98.413815,16,3721.788577
98.413815,16,3721.890047
98.413815,16,3721.987957
98.413815,16,3722.084647
98.413815,16,3722.182314
98.413815,16,3722.284001
98.413815,16,3722.381137
98.413815,16,3722.488241
98.413815,16,3722.611911
98.413815,16,3722.889927
98.413815,16,3722.996203
98.413815,16,3723.095101
98.413815,16,3723.19456
98.413815,16,3723.290339
98.413815,16,3723.392112
98.413815,16,3723.531683
98.413815,16,3723.633997
98.413815,16,3723.72994
98.413815,16,3723.830158
98.413815,16,3723.93036
98.413815,16,3724.025581
98.413815,16,3724.126567
98.413815,16,3724.233729
98.413815,16,3724.359123
98.413815,16,3724.471154
98.413815,16,3724.752844
98.413815,16,3724.850011
98.413815,16,3724.947846
98.413815,16,3725.046418
98.413815,16,3725.143039
98.413815,16,3725.249213
98.413815,16,3725.372067
98.413815,16,3725.469682
98.413815,16,3725.566174
98.413815,16,3725.664032
98.413815,16,3725.764166
98.413815,16,3725.867383
98.413815,16,3725.978175
98.413815,16,3726.101815
98.413815,16,3726.203209
98.413815,16,3726.303474
98.413815,16,3726.581895
98.413815,16,3726.677254
98.413815,16,3726.776404
98.413815,16,3726.874236
98.413815,16,3726.976034
98.413815,16,3727.095631
98.413815,16,3727.196519
98.413815,16,3727.292533
98.413815,16,3727.389537
98.413815,16,3727.489533
98.413815,16,3727.589552
98.413815,16,3727.686776
98.413815,16,3727.786613
98.413815,16,3727.900402
98.413815,16,3728.019358
98.413815,16,3728.11932
98.413815,16,3728.40688
98.413815,16,3728.509117
98.413815,16,3728.610249
98.413815,16,3728.712159
98.413815,16,3728.839742
98.413815,16,3728.952086
98.413815,16,3729.054646
98.413815,16,3729.157436
98.413815,16,3729.262994
98.413815,16,3729.363865
98.413815,16,3729.46477
98.413815,16,3729.564794
98.413815,16,3729.696757
98.413815,16,3729.80955
98.413815,16,3729.901782
98.413815,16,3729.995882
98.413815,16,3730.266026
98.413815,16,3730.36397
98.413815,16,3730.493227
98.413815,16,3730.604064
98.413815,16,3730.699078
98.413815,16,3730.799951
98.413815,16,3730.903162
98.413815,16,3731.001356
98.413815,16,3731.098147
98.413815,16,3731.195337
98.413815,16,3731.299998
98.413815,16,3731.406791
98.413815,16,3731.518981
98.413815,16,3731.614693
98.413815,16,3731.710302
98.413815,16,3731.808811
98.413815,16,3732.087295
98.413815,16,3732.198299
98.413815,16,3732.304964
98.413815,16,3732.40192
98.413815,16,3732.500612
98.413815,16,3732.603221
98.413815,16,3732.699731
98.413815,16,3732.799758
98.413815,16,3732.899936
98.413815,16,3733.006744
98.413815,16,3733.120574
98.413815,16,3733.219852
98.413815,16,3733.31443
98.413815,16,3733.414652
98.413815,16,3733.511917
98.413815,16,3733.608387
98.413815,16,3733.89145
98.413815,16,3733.987738
98.413815,16,3734.083764
98.413815,16,3734.180831
98.413815,16,3734.27945
98.413815,16,3734.373847
98.413815,16,3734.466748
98.413815,16,3734.570227
98.413815,16,3734.685315
98.413815,16,3734.781595
98.413815,16,3734.880405
98.413815,16,3734.975605
98.413815,16,3735.07517
98.413815,16,3735.174453
98.413815,16,3735.27264
98.413815,16,3735.403935
98.413815,16,3735.637361
98.413815,16,3735.734226
98.413815,16,3735.82856
98.413815,16,3735.92891
98.413815,16,3736.027637
98.413815,16,3736.125527
98.413815,16,3736.227909
98.413815,16,3736.336013
98.413815,16,3736.440619
98.413815,16,3736.5424
98.413815,16,3736.640006
98.413815,16,3736.740265
98.413815,16,3736.852282
98.413815,16,3736.962287
98.413815,16,3737.061073
98.413815,16,3737.157046
98.413815,16,3737.384538
98.413815,16,3737.479347
98.413815,16,3737.605228
98.413815,16,3737.713893
98.413815,16,3737.809902
98.413815,16,3737.905385
98.413815,16,3738.033609
98.413815,16,3738.125137
98.413815,16,3738.21375
98.413815,16,3738.298741
98.413815,16,3738.39168
98.413815,16,3738.48956
98.413815,16,3738.58819
98.413815,16,3738.686668
98.413815,16,3738.785278
98.413815,16,3738.882874
98.413815,16,3739.117382
98.413815,16,3739.219064
98.413815,16,3739.325211
98.413815,16,3739.427851
98.413815,16,3739.531543
98.413815,16,3739.645268
98.413815,16,3739.730575
98.413815,16,3739.824911
98.413815,16,3739.93189
98.413815,16,3740.06739
98.413815,16,3740.160139
98.413815,16,3740.249684
98.413815,16,3740.339056
98.413815,16,3740.430151
98.413815,16,3740.521157
98.413815,16,3740.616614
98.413815,16,3740.843488
98.413815,16,3740.935657
98.413815,16,3741.03029
98.413815,16,3741.120886
98.413815,16,3741.216565
98.413815,16,3741.356105
98.413815,16,3741.465887
98.413815,16,3741.556611
98.413815,16,3741.65455
98.413815,16,3741.745601
98.413815,16,3741.835011
98.413815,16,3741.928041
98.413815,16,3742.037549
98.413815,16,3742.146957
98.413815,16,3742.244992
98.413815,16,3742.334599
98.413815,16,3742.549504
98.413815,16,3742.642316
98.413815,16,3742.767205
98.413815,16,3742.870643
98.413815,16,3742.964985
98.413815,16,3743.055726
98.413815,16,3743.14912
98.413815,16,3743.240448
98.413815,16,3743.338019
98.413815,16,3743.431888
98.413815,16,3743.55769
98.413815,16,3743.663362
98.413815,16,3743.754327
98.413815,16,3743.84339
98.413815,16,3743.93309
98.413815,16,3744.025433
98.413815,16,3744.25551
98.413815,16,3744.369491
98.413815,16,3744.462415
98.413815,16,3744.552182
98.413815,16,3744.64187
98.413815,16,3744.732828
98.413815,16,3744.842381
98.413815,16,3744.950814
98.413815,16,3745.057268
98.413815,16,3745.15088
98.413815,16,3745.240788
98.413815,16,3745.331587
98.413815,16,3745.423921
98.413815,16,3745.515734
98.413815,16,3745.622588
98.413815,16,3745.733276
98.413815,16,3745.960064
98.413815,16,3746.057586
98.413815,16,3746.149432
98.413815,16,3746.238876
98.413815,16,3746.371386
98.413815,16,3746.473551
98.413815,16,3746.564227
98.413815,16,3746.654395
98.413815,16,3746.75138
98.413815,16,3746.844588
98.413815,16,3746.934732
98.413815,16,3747.025414
98.413815,16,3747.147943
98.413815,16,3747.250484
98.413815,16,3747.341023
98.413815,16,3747.431338
98.413815,16,3747.646081
98.413815,16,3747.763967
98.413815,16,3747.873728
98.413815,16,3747.96719
98.413815,16,3748.057249
98.413815,16,3748.148547
98.413815,16,3748.239124
98.413815,16,3748.329829
98.413815,16,3748.453876
98.413815,16,3748.56458
98.413815,16,3748.655977
98.413815,16,3748.745931
98.413815,16,3748.838242
98.413815,16,3748.928887
98.413815,16,3749.019469
98.413815,16,3749.109784
98.413815,16,3749.367618
98.413815,16,3749.462924
98.413815,16,3749.555038
98.413815,16,3749.645428
98.413815,16,3749.734745
98.413815,16,3749.82498
98.413815,16,3749.924902
98.413815,16,3750.024502
98.413815,16,3750.11514
98.413815,16,3750.212497
98.413815,16,3750.30413
98.413815,16,3750.395393
98.413815,16,3750.497085
98.413815,16,3750.615251
98.413815,16,3750.714572
98.413815,16,3750.810158
98.413815,16,3751.030956
98.413815,16,3751.126185
98.413815,16,3751.218521
98.413815,16,3751.32322
98.413815,16,3751.43535
98.413815,16,3751.53059
98.413815,16,3751.619856
98.413815,16,3751.709477
98.413815,16,3751.800676
98.413815,16,3751.899489
98.413815,16,3751.994228
98.413815,16,3752.10735
98.413815,16,3752.206161
98.413815,16,3752.295576
98.413815,16,3752.389735
98.413815,16,3752.481182
98.413815,16,3752.695053
98.413815,16,3752.78909
98.413815,16,3752.883114
98.413815,16,3752.981734
98.413815,16,3753.077071
98.413815,16,3753.165825
98.413815,16,3753.254092
98.413815,16,3753.342891
98.413815,16,3753.434577
98.413815,16,3753.536058
98.413815,16,3753.635437
98.413815,16,3753.731931
98.413815,16,3753.833058
98.413815,16,3753.930754
98.413815,16,3754.029299
98.413815,16,3754.131945
98.413815,16,3754.366894
98.413815,16,3754.473619
98.413815,16,3754.575148
98.413815,16,3754.67552
98.413815,16,3754.773929
98.413815,16,3754.87478
98.413815,16,3754.975122
98.413815,16,3755.077375
98.413815,16,3755.18055
98.413815,16,3755.287949
98.413815,16,3755.383608
98.413815,16,3755.480136
98.413815,16,3755.579823
98.413815,16,3755.709801
98.413815,16,3755.83667
98.413815,16,3755.925095
98.413815,16,3756.148381
98.413815,16,3756.240712
98.413815,16,3756.32839
98.413815,16,3756.424383
98.413815,16,3756.547907
98.413815,16,3756.649894
98.413815,16,3756.743099
98.413815,16,3756.833767
98.413815,16,3756.930163
98.413815,16,3757.019973
98.413815,16,3757.12172
98.413815,16,3757.246513
98.413815,16,3757.342268
98.413815,16,3757.433354
98.413815,16,3757.523774
98.413815,16,3757.612595
98.413815,16,3757.833371
98.413815,16,3757.931429
98.413815,16,3758.05689
98.413815,16,3758.147184
98.413815,16,3758.236768
98.413815,16,3758.326828
98.413815,16,3758.416203
98.413815,16,3758.524187
98.413815,16,3758.644831
98.413815,16,3758.742178
98.413815,16,3758.83392
98.413815,16,3758.9252
98.413815,16,3759.015222
98.413815,16,3759.106412
98.413815,16,3759.19968
98.413815,16,3759.298579
98.413815,16,3759.530982
98.413815,16,3759.621962
98.413815,16,3759.710723
98.413815,16,3759.810585
98.413815,16,3759.929147
98.413815,16,3760.027889
98.413815,16,3760.116758
98.413815,16,3760.205369
98.413815,16,3760.302079
98.413815,16,3760.419373
98.413815,16,3760.560505
98.413815,16,3760.654211
98.413815,16,3760.746493
98.413815,16,3760.839566
98.413815,16,3760.931088
98.413815,16,3761.024752
98.413815,16,3761.287447
98.413815,16,3761.376044
98.413815,16,3761.463916
98.413815,16,3761.553197
98.413815,16,3761.649103
98.413815,16,3761.75558
98.413815,16,3761.851094
98.413815,16,3761.942286
98.413815,16,3762.037377
98.413815,16,3762.132998
98.413815,16,3762.254902
98.413815,16,3762.3514
98.413815,16,3762.440728
98.413815,16,3762.529413
98.413815,16,3762.623209
98.413815,16,3762.718072
98.413815,16,3762.950867
98.413815,16,3763.041969
98.413815,16,3763.129923
98.413815,16,3763.219862
98.413815,16,3763.310466
98.413815,16,3763.408
98.413815,16,3763.506595
98.413815,16,3763.594435
98.413815,16,3763.687647
98.413815,16,3763.780983
98.413815,16,3763.899944
98.413815,16,3764.003938
98.413815,16,3764.101024
98.413815,16,3764.19413
98.413815,16,3764.284836
98.413815,16,3764.378928
98.413815,16,3764.596784
98.413815,16,3764.699299
98.413815,16,3764.792732
98.413815,16,3764.882415
98.413815,16,3764.973584
98.413815,16,3765.068496
98.413815,16,3765.166776
98.413815,16,3765.261619
98.413815,16,3765.359572
98.413815,16,3765.455434
98.413815,16,3765.553083
98.413815,16,3765.654892
98.413815,16,3765.76258
98.413815,16,3765.856604
98.413815,16,3765.951363
98.413815,16,3766.046529
98.413815,16,3766.295645
98.413815,16,3766.388209
98.413815,16,3766.48151
98.413815,16,3766.575363
98.413815,16,3766.671156
98.413815,16,3766.7919
98.413815,16,3766.883214
98.413815,16,3766.976502
98.413815,16,3767.086135
98.413815,16,3767.199927
98.413815,16,3767.305724
98.413815,16,3767.404154
98.413815,16,3767.501882
98.413815,16,3767.59828
98.413815,16,3767.700875
98.413815,16,3767.808847
98.413815,16,3768.048326
98.413815,16,3768.14646
98.413815,16,3768.277614
98.413815,16,3768.375284
98.413815,16,3768.46977
98.413815,16,3768.565005
98.413815,16,3768.679138
98.413815,16,3768.786739
98.413815,16,3768.894201
98.413815,16,3768.991652
98.413815,16,3769.093498
98.413815,16,3769.19455
98.413815,16,3769.290985
98.413815,16,3769.398048
98.413815,16,3769.503622
98.413815,16,3769.599113
98.413815,16,3769.845329
98.413815,16,3769.946139
98.413815,16,3770.043352
98.413815,16,3770.139847
98.413815,16,3770.239469
98.413815,16,3770.344477
98.413815,16,3770.461493
98.413815,16,3770.560218
98.413815,16,3770.685054
98.413815,16,3770.784203
98.413815,16,3770.883099
98.413815,16,3770.982277
98.413815,16,3771.094197
98.413815,16,3771.197273
98.413815,16,3771.294619
98.413815,16,3771.392648
98.413815,16,3771.650509
98.413815,16,3771.749263
98.413815,16,3771.846984
98.413815,16,3771.974666
98.413815,16,3772.073876
98.413815,16,3772.177359
98.413815,16,3772.278773
98.413815,16,3772.377345
98.413815,16,3772.474168
98.413815,16,3772.572788
98.413815,16,3772.670472
98.413815,16,3772.770899
98.413815,16,3772.878222
98.413815,16,3772.984625
98.413815,16,3773.097833
98.413815,16,3773.238563
98.413815,16,3773.465135
98.413815,16,3773.573652
98.413815,16,3773.679087
98.413815,16,3773.782183
98.413815,16,3773.869377
98.413815,16,3773.95954
98.413815,16,3774.052533
98.413815,16,3774.158293
98.413815,16,3774.287812
98.413815,16,3774.377732
98.413815,16,3774.464561
98.413815,16,3774.551185
98.413815,16,3774.648823
98.413815,16,3774.753451
98.413815,16,3774.84637
98.413815,16,3774.935828
98.413815,16,3775.155573
98.413815,16,3775.275319
98.413815,16,3775.367025
98.413815,16,3775.458645
98.413815,16,3775.549495
98.413815,16,3775.639584
98.413815,16,3775.760393
98.413815,16,3775.872574
98.413815,16,3775.968636
98.413815,16,3776.058824
98.413815,16,3776.151526
98.413815,16,3776.248629
98.413815,16,3776.345259
98.413815,16,3776.442722
98.413815,16,3776.534979
98.413815,16,3776.647913
98.413815,16,3776.889627
98.413815,16,3776.981517
98.413815,16,3777.071067
98.413815,16,3777.162546
98.413815,16,3777.257919
98.413815,16,3777.379092
98.413815,16,3777.469863
98.413815,16,3777.560847
98.413815,16,3777.656077
98.413815,16,3777.766282
98.413815,16,3777.871427
98.413815,16,3777.964556
98.413815,16,3778.069281
98.413815,16,3778.187376
98.413815,16,3778.287566
98.413815,16,3778.38034
98.413815,16,3778.610001
98.413815,16,3778.746861
98.413815,16,3778.853831
98.413815,16,3778.943211
98.413815,16,3779.034293
98.413815,16,3779.170901
98.413815,16,3779.286113
98.413815,16,3779.378273
98.413815,16,3779.496071
98.413815,16,3779.629364
98.413815,16,3779.724092
98.413815,16,3779.839147
98.413815,16,3779.977684
98.413815,16,3780.077717
98.413815,16,3780.167258
98.413815,16,3780.257309
98.413815,16,3780.506221
98.413815,16,3780.596181
98.413815,16,3780.688132
98.413815,16,3780.785074
98.413815,16,3780.887421
98.413815,16,3780.979304
98.413815,16,3781.084907
98.413815,16,3781.199289
98.413815,16,3781.2952
98.413815,16,3781.386553
98.413815,16,3781.482742
98.413815,16,3781.60076
98.413815,16,3781.712973
98.413815,16,3781.812
98.413815,16,3781.911824
98.413815,16,3782.033533
98.413815,16,3782.257561
98.413815,16,3782.392584
98.413815,16,3782.508137
98.413815,16,3782.599888
98.413815,16,3782.691947
98.413815,16,3782.79364
98.413815,16,3782.92963
98.413815,16,3783.034113
98.413815,16,3783.131442
98.413815,16,3783.257063
98.413815,16,3783.354125
98.413815,16,3783.446651
98.413815,16,3783.54311
98.413815,16,3783.644981
98.413815,16,3783.749138
98.413815,16,3783.841313
98.413815,16,3784.071703
98.413815,16,3784.179989
98.413815,16,3784.27053
98.413815,16,3784.365009
98.413815,16,3784.464446
98.413815,16,3784.562959
98.413815,16,3784.653473
98.413815,16,3784.75238
98.413815,16,3784.852081
98.413815,16,3784.949213
98.413815,16,3785.049163
98.413815,16,3785.163521
98.413815,16,3785.25977
98.413815,16,3785.350038
98.413815,16,3785.454381
98.413815,16,3785.587027
98.413815,16,3785.816158
98.413815,16,3785.918729
98.413815,16,3786.013463
98.413815,16,3786.135471
98.413815,16,3786.240462
98.413815,16,3786.332082
98.413815,16,3786.466199
98.413815,16,3786.588822
98.413815,16,3786.686665
98.413815,16,3786.780717
98.413815,16,3786.903106
98.413815,16,3787.029279
98.413815,16,3787.122426
98.413815,16,3787.258814
98.413815,16,3787.373341
98.413815,16,3787.504262
98.413815,16,3787.74283
98.413815,16,3787.837125
98.413815,16,3787.93375
98.413815,16,3788.043738
98.413815,16,3788.149427
98.413815,16,3788.28507
98.413815,16,3788.395144
98.413815,16,3788.492635
98.413815,16,3788.596436
98.413815,16,3788.693218
98.413815,16,3788.788306
98.413815,16,3788.900464
98.413815,16,3789.018291
98.413815,16,3789.122982
98.413815,16,3789.215518
98.413815,16,3789.333329
98.413815,16,3789.619287
98.413815,16,3789.724894
98.413815,16,3789.850001
98.413815,16,3789.972151
98.413815,16,3790.085635
98.413815,16,3790.203971
98.413815,16,3790.293622
98.413815,16,3790.381455
98.413815,16,3790.47392
98.413815,16,3790.59733
98.413815,16,3790.695842
98.413815,16,3790.806146
98.413815,16,3790.924228
98.413815,16,3791.044143
98.413815,16,3791.157255
98.413815,16,3791.269989
98.413815,16,3791.54207
98.413815,16,3791.644236
98.413815,16,3791.758128
98.413815,16,3791.856455
98.413815,16,3791.969768
98.413815,16,3792.059858
98.413815,16,3792.150739
98.413815,16,3792.251044
98.413815,16,3792.352596
98.413815,16,3792.449255
98.413815,16,3792.572518
98.413815,16,3792.679217
98.413815,16,3792.788409
98.413815,16,3792.874038
98.413815,16,3792.95923
98.413815,16,3793.052748
98.413815,16,3793.305039
98.413815,16,3793.427755
98.413815,16,3793.533148
98.413815,16,3793.653075
98.413815,16,3793.78076
98.413815,16,3793.899713
98.413815,16,3794.00728
98.413815,16,3794.092844
98.413815,16,3794.183975
98.413815,16,3794.285158
98.413815,16,3794.396871
98.413815,16,3794.510725
98.413815,16,3794.61451
98.413815,16,3794.727884
98.413815,16,3794.842256
98.413815,16,3794.940795
98.413815,16,3795.189136
98.413815,16,3795.285617
98.413815,16,3795.436892
98.413815,16,3795.562088
98.413815,16,3795.691419
98.413815,16,3795.804397
98.413815,16,3795.915181
98.413815,16,3796.01353
98.413815,16,3796.125614
98.413815,16,3796.244783
98.413815,16,3796.360531
98.413815,16,3796.465941
98.413815,16,3796.572934
98.413815,16,3796.679796
98.413815,16,3796.798758
98.413815,16,3796.919378
98.413815,16,3797.235787
98.413815,16,3797.362123
98.413815,16,3797.47989
98.413815,16,3797.59542
98.413815,16,3797.692713
98.413815,16,3797.808209
98.413815,16,3797.913394
98.413815,16,3798.009532
98.413815,16,3798.11763
98.413815,16,3798.233162
98.413815,16,3798.336954
98.413815,16,3798.454202
98.413815,16,3798.549267
98.413815,16,3798.658793
98.413815,16,3798.786354
98.413815,16,3798.927283
98.413815,16,3799.222115
98.413815,16,3799.359543
98.413815,16,3799.492185
98.413815,16,3799.627337
98.413815,16,3799.724373
98.413815,16,3799.833104
98.413815,16,3799.968162
98.413815,16,3800.072578
98.413815,16,3800.206382
98.413815,16,3800.305645
98.413815,16,3800.398324
98.413815,16,3800.496581
98.413815,16,3800.600196
98.413815,16,3800.728757
98.413815,16,3800.850862
98.413815,16,3800.980941
98.413815,16,3801.293865
98.413815,16,3801.417011
98.413815,16,3801.516298
98.413815,16,3801.607823
98.413815,16,3801.731727
98.413815,16,3801.846604
98.413815,16,3801.96819
98.413815,16,3802.073962
98.413815,16,3802.190934
98.413815,16,3802.304364
98.413815,16,3802.415816
98.413815,16,3802.524206
98.413815,16,3802.63931
98.413815,16,3802.7648
98.413815,16,3802.890679
98.413815,16,3803.009714
98.413815,16,3803.270109
98.413815,16,3803.40711
98.413815,16,3803.513315
98.413815,16,3803.61498
98.413815,16,3803.740757
98.413815,16,3803.839119
98.413815,16,3803.97595
98.413815,16,3804.091687
98.413815,16,3804.204635
98.413815,16,3804.329075
98.413815,16,3804.437669
98.413815,16,3804.575296
98.413815,16,3804.672586
98.413815,16,3804.774303
98.413815,16,3804.878217
98.413815,16,3804.97382
98.413815,16,3805.211753
98.413815,16,3805.335183
98.413815,16,3805.448705
98.413815,16,3805.555209
98.413815,16,3805.668171
98.413815,16,3805.773885
98.413815,16,3805.882565
98.413815,16,3805.994062
98.413815,16,3806.097916
98.413815,16,3806.222587
98.413815,16,3806.33407
98.413815,16,3806.448843
98.413815,16,3806.584645
98.413815,16,3806.720887
98.413815,16,3806.840208
98.413815,16,3806.968026
98.413815,16,3807.24485
98.413815,16,3807.36939
98.413815,16,3807.470246
98.413815,16,3807.568557
98.413815,16,3807.681249
98.413815,16,3807.823244
98.413815,16,3807.936307
98.413815,16,3808.051153
98.413815,16,3808.163623
98.413815,16,3808.291231
98.413815,16,3808.421326
98.413815,16,3808.534189
98.413815,16,3808.651612
98.413815,16,3808.762279
98.413815,16,3808.880281
98.413815,16,3809.00736
98.413815,16,3809.25909
98.413815,16,3809.363044
98.413815,16,3809.461499
98.413815,16,3809.559449
98.413815,16,3809.660053
98.413815,16,3809.776495
98.413815,16,3809.902368
98.413815,16,3810.013133
98.413815,16,3810.155625
98.413815,16,3810.278249
98.413815,16,3810.389297
98.413815,16,3810.511925
98.413815,16,3810.61965
98.413815,16,3810.761442
98.413815,16,3810.881772
98.413815,16,3810.987435
98.413815,16,3811.257788
98.413815,16,3811.377099
98.413815,16,3811.515973
98.413815,16,3811.624081
98.413815,16,3811.722007
98.413815,16,3811.826425
98.413815,16,3811.93399
98.413815,16,3812.046161
98.413815,16,3812.155171
98.413815,16,3812.285831
98.413815,16,3812.397508
98.413815,16,3812.500597
98.413815,16,3812.604295
98.413815,16,3812.721929
98.413815,16,3812.867264
98.413815,16,3812.977312
98.413815,16,3813.231507
98.413815,16,3813.333685
98.413815,16,3813.450254
98.413815,16,3813.555131
98.413815,16,3813.656659
98.413815,16,3813.761078
98.413815,16,3813.86733
98.413815,16,3813.970043
98.413815,16,3814.069827
98.413815,16,3814.171762
98.413815,16,3814.272288
98.413815,16,3814.372515
98.413815,16,3814.471205
98.413815,16,3814.571304
98.413815,16,3814.670102
98.413815,16,3814.768791
98.413815,16,3815.00997
98.413815,16,3815.109774
98.413815,16,3815.2091
98.413815,16,3815.309151
98.413815,16,3815.409522
98.413815,16,3815.515227
98.413815,16,3815.622005
98.413815,16,3815.722363
98.413815,16,3815.821646
98.413815,16,3815.920039
98.413815,16,3816.021591
98.413815,16,3816.122331
98.413815,16,3816.221187
98.413815,16,3816.340583
98.413815,16,3816.440618
98.413815,16,3816.55683
98.413815,16,3816.827391
98.413815,16,3816.960302
98.413815,16,3817.076272
98.413815,16,3817.185923
98.413815,16,3817.29423
98.413815,16,3817.427599
98.413815,16,3817.529075
98.413815,16,3817.628657
98.413815,16,3817.745823
98.413815,16,3817.864942
98.413815,16,3817.97165
98.413815,16,3818.098645
98.413815,16,3818.207579
98.413815,16,3818.313792
98.413815,16,3818.449771
98.413815,16,3818.565967
98.413815,16,3818.808579
98.413815,16,3818.955636
98.413815,16,3819.104337
98.413815,16,3819.262113
98.413815,16,3819.369689
98.413815,16,3819.472284
98.413815,16,3819.576985
98.413815,16,3819.680767
98.413815,16,3819.784419
98.413815,16,3819.886708
98.413815,16,3819.984295
98.413815,16,3820.081607
98.413815,16,3820.178175
98.413815,16,3820.275999
98.413815,16,3820.37567
98.413815,16,3820.476221
98.413815,16,3820.72471
98.413815,16,3820.859215
98.413815,16,3820.986494
98.413815,16,3821.091974
98.413815,16,3821.213276
98.413815,16,3821.330606
98.413815,16,3821.429561
98.413815,16,3821.544004
98.413815,16,3821.6493
98.413815,16,3821.764815
98.413815,16,3821.902549
98.413815,16,3822.026264
98.413815,16,3822.137805
98.413815,16,3822.244155
98.413815,16,3822.356874
98.413815,16,3822.46477
98.413815,16,3822.717031
98.413815,16,3822.845282
98.413815,16,3822.970677
98.413815,16,3823.068919
98.413815,16,3823.179777
